gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
IS30 family transposase IS1252,,IS30 family transposase IS1252,IS30 family transposase IS1252,IS30 family transposase IS1252,69.7441394793358,-1.78653896951369,2.71481494700473,-0.65807025686402,0.510492986966602,1,Not significant,product_only,IS30 family transposase IS1252,CDS,COG2826,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,116.282175619546,-0.406694179185758,2.69797687281951,-0.150740424531788,0.880180483403632,1,Not significant,product_only,hypothetical protein,CDS,,
norR,norR,Anaerobic nitric oxide reductase transcription regulator NorR,Anaerobic nitric oxide reductase transcription regulato,norR / Anaerobic nitric oxide reductase transcription regulato,18483.7482206007,-0.172585355020522,0.195947770322051,-0.880772231992581,0.378441112057783,1,Not significant,gene_and_product,norR,CDS,,
sorB_2,sorB_2,PTS system sorbose-specific EIIB component,PTS system sorbose-specific EIIB component,sorB_2 / PTS system sorbose-specific EIIB component,84.9335167988415,-1.23762009676207,2.73164193023968,-0.453068201604841,0.650499631808902,1,Not significant,gene_and_product,sorB_2,CDS,COG3444,2.7.1.206
agaC_1,agaC_1,N-acetylgalactosamine permease IIC component 1,N-acetylgalactosamine permease IIC component 1,agaC_1 / N-acetylgalactosamine permease IIC component 1,401.313827893524,0.650530978157091,0.875435685650232,0.743093968889225,0.45742479080559,1,Not significant,gene_and_product,agaC_1,CDS,COG3715,
manZ_2,manZ_2,PTS system mannose-specific EIID component,PTS system mannose-specific EIID component,manZ_2 / PTS system mannose-specific EIID component,3312.58995214909,0.285434910459165,0.393895033912823,0.724647141711204,0.468668530429975,1,Not significant,gene_and_product,manZ_2,CDS,COG3716,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,158.907540787121,0.605087667137876,2.42084145995954,0.24994931603162,0.802626544631673,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5339.06853974099,0.00999898456949893,0.311474538976761,0.0321020928463272,0.974390634421883,1,Not significant,product_only,hypothetical protein,CDS,,
gmuE_2,gmuE_2,Putative fructokinase,Putative fructokinase,gmuE_2 / Putative fructokinase,1971.87016132983,-0.0798518676924667,0.503251548597259,-0.158671876748402,0.873927396535346,1,Not significant,gene_and_product,gmuE_2,CDS,COG1940,2.7.1.4
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,416.535416880053,0.642325103790992,0.986227173408816,0.651295280752452,0.514855894198546,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2252.75923785246,0.207416433053107,0.534248827411771,0.38823937912594,0.697838893884029,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,391.116565014281,-0.131074142793607,1.82558055156076,-0.0717986082189292,0.942762180444031,1,Not significant,product_only,hypothetical protein,CDS,,
manR_2,manR_2,Transcriptional regulator ManR,Transcriptional regulator ManR,manR_2 / Transcriptional regulator ManR,3011.0397932116,0.376195277109397,0.36297694307339,1.03641645643959,0.300007896249645,1,Not significant,gene_and_product,manR_2,CDS,COG1762,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,967.387467887901,0.474381665593166,0.657887457381762,0.721068110161416,0.470867610374424,1,Not significant,product_only,hypothetical protein,CDS,,
paiA,paiA,Spermidine/spermine N(1)-acetyltransferase,Spermidine/spermine N(1)-acetyltransferase,paiA / Spermidine/spermine N(1)-acetyltransferase,2476.65797356331,-0.216235869848875,0.44192086527852,-0.48930902982504,0.624622929169108,1,Not significant,gene_and_product,paiA,CDS,COG0454,2.3.1.57
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3141.87148827435,0.0431675606716254,0.445268924061743,0.0969471668443668,0.922768351465819,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2157.44706317171,0.42350643371605,0.363997523464304,1.16348712948752,0.244631917035193,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1849.1802274953,-0.187839097639554,0.378720815905247,-0.495983029584911,0.619906384212105,1,Not significant,product_only,hypothetical protein,CDS,,
pbuG,pbuG,Guanine/hypoxanthine permease PbuG,Guanine/hypoxanthine permease PbuG,pbuG / Guanine/hypoxanthine permease PbuG,159.576563924697,-0.649562052733859,1.03328312218613,-0.628638984598503,0.529585431865985,1,Not significant,gene_and_product,pbuG,CDS,COG2252,
malL_2,malL_2,Oligo-1,6-glucosidase,Oligo-1,6-glucosidase,malL_2 / Oligo-1,6-glucosidase,3424.30132048535,-0.240933599685874,0.335175710227297,-0.718827744177784,0.472247060935545,1,Not significant,gene_and_product,malL_2,CDS,COG0366,3.2.1.10
putative oxidoreductase,,putative oxidoreductase,putative oxidoreductase,putative oxidoreductase,609.401479844415,0.466156491962905,0.69033485689811,0.675261414522065,0.499509693967351,1,Not significant,product_only,putative oxidoreductase,CDS,,1.-.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,8029.42650054291,-0.201989712450257,0.304872918396622,-0.662537405790434,0.507626870446357,1,Not significant,product_only,hypothetical protein,CDS,,
glpK,glpK,Glycerol kinase,Glycerol kinase,glpK / Glycerol kinase,1410.86462475461,-0.162026810857882,0.60337458418011,-0.268534365062874,0.788288026398233,1,Not significant,gene_and_product,glpK,CDS,COG0554,2.7.1.30
mutS2_1,mutS2_1,Endonuclease MutS2,Endonuclease MutS2,mutS2_1 / Endonuclease MutS2,397.833604199764,0.593840934950081,1.40237028518317,0.423455161040092,0.671963206549468,1,Not significant,gene_and_product,mutS2_1,CDS,,3.1.-.-
helD_2,helD_2,DNA helicase IV,DNA helicase IV,helD_2 / DNA helicase IV,2518.82611912322,-0.118789760630974,0.485272351942429,-0.24478987965312,0.80661913043361,1,Not significant,gene_and_product,helD_2,CDS,COG3973,3.6.4.12
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3557.09873054706,-0.124382846462893,0.397970791749758,-0.312542651474544,0.754628154074522,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,133.48706827891,-0.553091424423492,2.07211964032594,-0.266920603260386,0.78953029288187,1,Not significant,product_only,hypothetical protein,CDS,,
pgaC,pgaC,Poly-beta-1,6-N-acetyl-D-glucosamine synthase,Poly-beta-1,6-N-acetyl-D-glucosamine synthase,pgaC / Poly-beta-1,6-N-acetyl-D-glucosamine synthase,806.323529703646,0.569846479069155,0.755098481111895,0.754665111006509,0.450449945391598,1,Not significant,gene_and_product,pgaC,CDS,COG1215,2.4.1.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2051.7941025517,0.0678537574212743,0.428596711375232,0.158316094408548,0.874207726571457,1,Not significant,product_only,hypothetical protein,CDS,,
anr,anr,Transcriptional activator protein Anr,Transcriptional activator protein Anr,anr / Transcriptional activator protein Anr,2057.11374545533,-0.424110924741771,0.455544062280472,-0.930998688949329,0.351854242347681,1,Not significant,gene_and_product,anr,CDS,,
Multidrug efflux system permease protein,,Multidrug efflux system permease protein,Multidrug efflux system permease protein,Multidrug efflux system permease protein,10144.4262803682,0.278711592053904,0.286457666581172,0.972959095074271,0.330573632442536,1,Not significant,product_only,Multidrug efflux system permease protein,CDS,COG3559,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,79.044642476461,3.14450311910003,2.82881324289251,1.11159799149014,0.266311036509012,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2388.62469712923,-0.216729439070181,0.481997199382307,-0.449648751793426,0.652963729485714,1,Not significant,product_only,hypothetical protein,CDS,,
gadC_2,gadC_2,putative glutamate/gamma-aminobutyrate antiporter,putative glutamate/gamma-aminobutyrate antiporter,gadC_2 / putative glutamate/gamma-aminobutyrate antiporter,151.710586905336,0.282301745064322,2.51555006478031,0.112222670109719,0.91064685455971,1,Not significant,gene_and_product,gadC_2,CDS,COG0531,
nhaC_2,nhaC_2,Na(+)/H(+) antiporter NhaC,Na(+)/H(+) antiporter NhaC,nhaC_2 / Na(+)/H(+) antiporter NhaC,5704.89074867616,0.0577809555001603,0.323732682402801,0.178483541023105,0.85834324602233,1,Not significant,gene_and_product,nhaC_2,CDS,COG1757,
ccpA_1,ccpA_1,Catabolite control protein A,Catabolite control protein A,ccpA_1 / Catabolite control protein A,189.157348427384,-0.500520833164202,1.55756835094587,-0.321347588284166,0.747946996899536,1,Not significant,gene_and_product,ccpA_1,CDS,COG1609,
mro_1,mro_1,Aldose 1-epimerase,Aldose 1-epimerase,mro_1 / Aldose 1-epimerase,614.036426215113,-0.777217584626953,0.867968892288621,-0.895444055117714,0.370549759276777,1,Not significant,gene_and_product,mro_1,CDS,COG2017,5.1.3.3
malP,malP,Maltose phosphorylase,Maltose phosphorylase,malP / Maltose phosphorylase,4762.38577222473,0.165234494852253,0.249899202651247,0.661204570079602,0.508481130848901,1,Not significant,gene_and_product,malP,CDS,,2.4.1.8
mapP,mapP,Maltose 6'-phosphate phosphatase,Maltose 6'-phosphate phosphatase,mapP / Maltose 6'-phosphate phosphatase,3999.06616844507,-0.137163345762022,0.246794576182815,-0.5557794173743,0.578361657765938,1,Not significant,gene_and_product,mapP,CDS,,3.1.3.90
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,258.782752447337,0.535274795219487,1.55942981996313,0.343250326732974,0.73141014664104,1,Not significant,product_only,hypothetical protein,CDS,,
padC,padC,Phenolic acid decarboxylase PadC,Phenolic acid decarboxylase PadC,padC / Phenolic acid decarboxylase PadC,1810.29025112199,0.412649709642729,0.452903033321055,0.911121540999282,0.362231337734153,1,Not significant,gene_and_product,padC,CDS,COG3479,4.1.1.102
emrB,emrB,Multidrug export protein EmrB,Multidrug export protein EmrB,emrB / Multidrug export protein EmrB,680.26648580424,0.885126920271489,1.34921610035333,0.6560305054466,0.511804496636395,1,Not significant,gene_and_product,emrB,CDS,,
lpdC,lpdC,Gallate decarboxylase,Gallate decarboxylase,lpdC / Gallate decarboxylase,624.068218649325,-0.231752632163388,0.783717966248364,-0.295709224675276,0.76745215182031,1,Not significant,gene_and_product,lpdC,CDS,COG0043,4.1.1.59
btuD_4,btuD_4,Vitamin B12 import ATP-binding protein BtuD,Vitamin B12 import ATP-binding protein BtuD,btuD_4 / Vitamin B12 import ATP-binding protein BtuD,30868.5069764297,0.17178743667624,0.206915182862751,0.830231181199442,0.406408088897709,1,Not significant,gene_and_product,btuD_4,CDS,,7.6.2.8
hssR,hssR,Heme response regulator HssR,Heme response regulator HssR,hssR / Heme response regulator HssR,716.292384346885,-0.834151023453219,0.804301098470977,-1.03711287357308,0.299683256217824,1,Not significant,gene_and_product,hssR,CDS,,
sasA_3,sasA_3,Adaptive-response sensory-kinase SasA,Adaptive-response sensory-kinase SasA,sasA_3 / Adaptive-response sensory-kinase SasA,326.037518222682,-0.249619948879752,1.85105272389915,-0.134852965373099,0.892728127951356,1,Not significant,gene_and_product,sasA_3,CDS,,2.7.-.-
gltC_2,gltC_2,HTH-type transcriptional regulator GltC,HTH-type transcriptional regulator GltC,gltC_2 / HTH-type transcriptional regulator GltC,293.362709869393,-1.45796794162264,1.47087543769037,-0.991224616485542,0.321575912962879,1,Not significant,gene_and_product,gltC_2,CDS,,
ydfK,ydfK,putative membrane protein YdfK,putative membrane protein YdfK,ydfK / putative membrane protein YdfK,614.382779732722,-0.168084934164378,0.883314103596818,-0.190288973627777,0.849082693564123,1,Not significant,gene_and_product,ydfK,CDS,COG1811,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,115.026522609379,0.148624421648821,2.17093315416576,0.0684610769169142,0.945418603469747,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,946.815503486989,-0.294421239429197,0.761757307209224,-0.386502678271429,0.699124419451184,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,901.72201413048,0.669808953011018,0.657134744665514,1.01928707688703,0.308066697380478,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,258.955722157003,-0.638308362203422,2.33292396472368,-0.273608729583703,0.784385324682419,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,389.861441171147,0.854226945588246,1.47586894192805,0.578795935953703,0.562726873685218,1,Not significant,product_only,hypothetical protein,CDS,,
bceB_1,bceB_1,Bacitracin export permease protein BceB,Bacitracin export permease protein BceB,bceB_1 / Bacitracin export permease protein BceB,247.049066718605,-0.366171844236103,1.702148011499,-0.215123386310942,0.829671121090013,1,Not significant,gene_and_product,bceB_1,CDS,COG0577,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5114.2606046672,-0.322797875521874,0.322123282683838,-1.00209420701421,0.316298095496834,1,Not significant,product_only,hypothetical protein,CDS,,
rbsD,rbsD,D-ribose pyranase,D-ribose pyranase,rbsD / D-ribose pyranase,344.196922720173,-0.394001891222554,1.87589377716068,-0.210034222630083,0.833640962924262,1,Not significant,gene_and_product,rbsD,CDS,COG1869,5.4.99.62
degA_2,degA_2,HTH-type transcriptional regulator DegA,HTH-type transcriptional regulator DegA,degA_2 / HTH-type transcriptional regulator DegA,127.671608255645,-0.208218692268996,2.42911943086049,-0.0857177665386493,0.931690778454762,1,Not significant,gene_and_product,degA_2,CDS,COG1609,
yecD,yecD,Isochorismatase family protein YecD,Isochorismatase family protein YecD,yecD / Isochorismatase family protein YecD,938.381370315142,-0.544889671659455,0.582349968799326,-0.935673908908923,0.349441108104659,1,Not significant,gene_and_product,yecD,CDS,COG1335,3.-.-.-
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,2506.18126722488,-0.0469907519201157,0.375704672762406,-0.125073642482569,0.900465249668243,1,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1136,
treA,treA,Trehalose-6-phosphate hydrolase,Trehalose-6-phosphate hydrolase,treA / Trehalose-6-phosphate hydrolase,321.432679134814,-1.25044163494927,1.4954137569631,-0.836184386512989,0.403051180693746,1,Not significant,gene_and_product,treA,CDS,COG0366,3.2.1.93
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,491.18720683508,-0.305484441529462,0.867677494236862,-0.352071413121233,0.724784706589447,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,182.173124665206,1.58563098444941,2.30373475966276,0.68828712932279,0.491271985141145,1,Not significant,product_only,hypothetical protein,CDS,,
agrA,agrA,Accessory gene regulator protein A,Accessory gene regulator protein A,agrA / Accessory gene regulator protein A,18706.9350279358,-0.165444427679283,0.237560498389255,-0.696430714706593,0.486159133405596,1,Not significant,gene_and_product,agrA,CDS,COG3279,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3448.09482209178,-0.332373810404012,0.304304973514729,-1.09223916574575,0.274727991658527,1,Not significant,product_only,hypothetical protein,CDS,,
agrB,agrB,Accessory gene regulator protein B,Accessory gene regulator protein B,agrB / Accessory gene regulator protein B,765.911926430075,0.547664563473679,0.619742009197981,0.883697660228683,0.376859443729855,1,Not significant,gene_and_product,agrB,CDS,COG4512,3.4.-.-
Deoxyguanosine kinase,,Deoxyguanosine kinase,Deoxyguanosine kinase,Deoxyguanosine kinase,1169.53814060423,-0.369019579013387,0.634952202844628,-0.581176941130616,0.561121206923922,1,Not significant,product_only,Deoxyguanosine kinase,CDS,COG1428,2.7.1.113
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,5382.1944033092,0.0507036965452126,0.249333524781594,0.203356915559699,0.838856072567954,1,Not significant,product_only,hypothetical protein,CDS,,
yjcD,yjcD,Putative ATP-dependent DNA helicase YjcD,Putative ATP-dependent DNA helicase YjcD,yjcD / Putative ATP-dependent DNA helicase YjcD,5732.49386362286,-0.194400780814926,0.244860896438079,-0.793923340324316,0.42724006093063,1,Not significant,gene_and_product,yjcD,CDS,COG0210,3.6.4.12
lysA,lysA,Diaminopimelate decarboxylase,Diaminopimelate decarboxylase,lysA / Diaminopimelate decarboxylase,160.423466792348,0.323824022995612,2.47604750759387,0.130782637248464,0.895947258481995,1,Not significant,gene_and_product,lysA,CDS,COG0019,4.1.1.20
dapF,dapF,Diaminopimelate epimerase,Diaminopimelate epimerase,dapF / Diaminopimelate epimerase,1335.80706893274,0.030562051240659,0.551824185806217,0.055383674776791,0.955832801515044,1,Not significant,gene_and_product,dapF,CDS,COG0253,5.1.1.7
dapA,dapA,4-hydroxy-tetrahydrodipicolinate synthase,4-hydroxy-tetrahydrodipicolinate synthase,dapA / 4-hydroxy-tetrahydrodipicolinate synthase,206.703525908556,0.734866783448839,1.94132405741705,0.378538956770867,0.705030259613595,1,Not significant,gene_and_product,dapA,CDS,COG0329,4.3.3.7
dapH_2,dapH_2,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltr,dapH_2 / 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltr,220.968797882691,-0.370634530493966,1.62569704248874,-0.227984994010059,0.819657906395711,1,Not significant,gene_and_product,dapH_2,CDS,COG2171,2.3.1.89
asd,asd,Aspartate-semialdehyde dehydrogenase,Aspartate-semialdehyde dehydrogenase,asd / Aspartate-semialdehyde dehydrogenase,2056.61724910093,0.361791761895581,0.598473801913358,0.604523975383568,0.545495334197793,1,Not significant,gene_and_product,asd,CDS,COG0136,1.2.1.11
scmP,scmP,N-acetylcysteine deacetylase,N-acetylcysteine deacetylase,scmP / N-acetylcysteine deacetylase,1092.52877321557,-0.0447024251509566,0.678069248529356,-0.0659260470046538,0.947436703177886,1,Not significant,gene_and_product,scmP,CDS,COG1473,3.5.1.-
dapX,dapX,putative N-acetyl-LL-diaminopimelate aminotransferase,putative N-acetyl-LL-diaminopimelate aminotransferase,dapX / putative N-acetyl-LL-diaminopimelate aminotransferase,5100.62865194987,0.257747703807264,0.373921704065877,0.689309288561263,0.49062865392168,1,Not significant,gene_and_product,dapX,CDS,COG0436,2.6.1.-
npr_2,npr_2,NADH peroxidase,NADH peroxidase,npr_2 / NADH peroxidase,10612.2156173999,0.121467113741273,0.239946640713129,0.506225523225784,0.612698339413129,1,Not significant,gene_and_product,npr_2,CDS,COG0446,1.11.1.1
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,185.808623773167,0.514986299996199,2.43906198875338,0.211141128175841,0.832777147930227,1,Not significant,product_only,hypothetical protein,CDS,,
umuC_1,umuC_1,Protein UmuC,Protein UmuC,umuC_1 / Protein UmuC,6328.85593622946,0.241534853232558,0.310408807454353,0.778118556665235,0.436499123984204,1,Not significant,gene_and_product,umuC_1,CDS,COG0389,
galM,galM,Aldose 1-epimerase,Aldose 1-epimerase,galM / Aldose 1-epimerase,474.804433321681,-0.0129604853324962,1.32768531276711,-0.00976171477372481,0.99221140219259,1,Not significant,gene_and_product,galM,CDS,COG2017,5.1.3.3
lacS,lacS,Lactose permease,Lactose permease,lacS / Lactose permease,3345.4034569114,-0.208457078367721,0.391042283648497,-0.533080659264716,0.593977746679886,1,Not significant,gene_and_product,lacS,CDS,COG2190,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,195.92267300301,-0.414320431250172,1.67917422881834,-0.246740584830042,0.805108995268581,1,Not significant,product_only,hypothetical protein,CDS,,
yifK,yifK,putative transport protein YifK,putative transport protein YifK,yifK / putative transport protein YifK,3115.32354375754,0.273227660576762,0.406502212824881,0.67214310760583,0.50149259562835,1,Not significant,gene_and_product,yifK,CDS,COG1113,
scaC_2,scaC_2,Manganese import ATP-binding protein ScaC,Manganese import ATP-binding protein ScaC,scaC_2 / Manganese import ATP-binding protein ScaC,1321.94073629391,0.0963698063338879,0.672789385207659,0.143239189637546,0.886101280066971,1,Not significant,gene_and_product,scaC_2,CDS,COG1121,7.2.2.5
mntB,mntB,Manganese transport system membrane protein MntB,Manganese transport system membrane protein MntB,mntB / Manganese transport system membrane protein MntB,58.6833282664692,-0.0781474242558702,3.29563123844623,-0.0237124297598034,0.981081991279671,1,Not significant,gene_and_product,mntB,CDS,,
ssaB_2,ssaB_2,Manganese ABC transporter substrate-binding lipoprotein,Manganese ABC transporter substrate-binding lipoprotein,ssaB_2 / Manganese ABC transporter substrate-binding lipoprotein,590.351203812368,0.483071592465983,1.38378547394625,0.349094279106984,0.727018531348766,1,Not significant,gene_and_product,ssaB_2,CDS,COG0803,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2020.00826031101,0.0923622371451423,0.498074480342899,0.185438605651018,0.852885030548307,1,Not significant,product_only,hypothetical protein,CDS,,
queG,queG,Epoxyqueuosine reductase,Epoxyqueuosine reductase,queG / Epoxyqueuosine reductase,922.510361861356,0.331919166496574,0.709914031658673,0.46754839557272,0.640107575689973,1,Not significant,gene_and_product,queG,CDS,COG1600,1.17.99.6
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,567.071034056629,-0.055957282795066,1.32626510694038,-0.0421916270753412,0.966345937244365,1,Not significant,product_only,hypothetical protein,CDS,,
thiO,thiO,Glycine oxidase,Glycine oxidase,thiO / Glycine oxidase,5273.25383321293,-0.258602248888729,0.331454957681846,-0.78020329126274,0.435271225376534,1,Not significant,gene_and_product,thiO,CDS,COG0665,1.4.3.19
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2081.45076263667,0.268132764028755,0.524433615521202,0.511280658014789,0.60915454677203,1,Not significant,product_only,hypothetical protein,CDS,,
algC,algC,Phosphomannomutase/phosphoglucomutase,Phosphomannomutase/phosphoglucomutase,algC / Phosphomannomutase/phosphoglucomutase,4285.83527904438,-0.354270609690198,0.340220709725406,-1.04129642776929,0.297737994117211,1,Not significant,gene_and_product,algC,CDS,COG1109,5.4.2.2
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,506.652294399171,-0.20111385061525,0.851515879161433,-0.236183323807543,0.813290419183625,1,Not significant,product_only,hypothetical protein,CDS,,
acuR,acuR,Transcriptional regulator AcuR,Transcriptional regulator AcuR,acuR / Transcriptional regulator AcuR,3712.93020408894,0.129161171810632,0.31779687510451,0.406426815141454,0.684429020269391,1,Not significant,gene_and_product,acuR,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,366.893304381965,-1.41721881310226,1.43257117216473,-0.989283353343436,0.322524526336247,1,Not significant,product_only,hypothetical protein,CDS,,
mazF,mazF,Endoribonuclease toxin MazF,Endoribonuclease toxin MazF,mazF / Endoribonuclease toxin MazF,370.057218263537,0.0844275197966133,0.930808396859692,0.0907034359396091,0.927728240403241,1,Not significant,gene_and_product,mazF,CDS,COG2337,3.1.27.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4286.48874049039,0.0914566677759115,0.291921732678621,0.313291740689264,0.75405902450158,1,Not significant,product_only,hypothetical protein,CDS,,
ydbD,ydbD,putative manganese catalase,putative manganese catalase,ydbD / putative manganese catalase,994.976993330656,-0.0787136252011477,0.527277679417854,-0.149283059521981,0.881330282026856,1,Not significant,gene_and_product,ydbD,CDS,COG3546,1.11.1.6
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,400.791359034628,1.19657159354588,1.41399084311906,0.846237158726157,0.397420456456265,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,7420.42243027671,-0.00676908803545566,0.275618011380071,-0.0245596722854271,0.9804061864428,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,8372.73217236877,-0.00373758885566841,0.265689861552593,-0.0140674876859333,0.988776138956849,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,53.2941273240931,-1.17482412853796,3.38440769889863,-0.347128429272948,0.728494836409782,1,Not significant,product_only,hypothetical protein,CDS,,
graR,graR,Response regulator protein GraR,Response regulator protein GraR,graR / Response regulator protein GraR,111.032254141315,1.10839706374082,2.21474105713083,0.500463501217037,0.616748749863564,1,Not significant,gene_and_product,graR,CDS,COG0745,
yhdG,yhdG,putative amino acid permease YhdG,putative amino acid permease YhdG,yhdG / putative amino acid permease YhdG,640.872550879406,-0.741863763936559,0.776860203341768,-0.954951432375262,0.339602258370075,1,Not significant,gene_and_product,yhdG,CDS,COG0531,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,258.388949196372,-0.165633608477678,1.78099415205234,-0.0930006470188627,0.925903047204965,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,504.355181220658,-1.10704790912774,1.09385812554305,-1.01205803867676,0.311510303949906,1,Not significant,product_only,hypothetical protein,CDS,,
pepO,pepO,Neutral endopeptidase,Neutral endopeptidase,pepO / Neutral endopeptidase,899.982731113247,-0.49219623975777,0.92233850646809,-0.533639478679619,0.593590988930226,1,Not significant,gene_and_product,pepO,CDS,COG3590,3.4.24.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,184.01402027675,0.920187170219909,1.7093513320674,0.538325359425657,0.590352446668645,1,Not significant,product_only,hypothetical protein,CDS,,
prs2,prs2,Putative ribose-phosphate pyrophosphokinase 2,Putative ribose-phosphate pyrophosphokinase 2,prs2 / Putative ribose-phosphate pyrophosphokinase 2,297.12098695715,0.922358786727258,1.43601787978125,0.64230313543712,0.52067637886004,1,Not significant,gene_and_product,prs2,CDS,,2.7.6.1
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,11335.1458840443,0.0450525788740105,0.253966292780969,0.177395899198583,0.859197428201372,1,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1778.3920439822,-0.380350528494465,0.53041024563722,-0.717087446222919,0.473320141311946,1,Not significant,product_only,hypothetical protein,CDS,,
arcD1_1,arcD1_1,Arginine/ornithine antiporter ArcD1,Arginine/ornithine antiporter ArcD1,arcD1_1 / Arginine/ornithine antiporter ArcD1,2040.17916207617,0.384543651221463,0.343603177023437,1.11915045301002,0.263075958832945,1,Not significant,gene_and_product,arcD1_1,CDS,COG0531,
vioD,vioD,Capreomycidine synthase,Capreomycidine synthase,vioD / Capreomycidine synthase,502.418297266604,0.974287174294322,1.38961300339188,0.701121227216645,0.483227364088832,1,Not significant,gene_and_product,vioD,CDS,,4.2.1.145
sbnD_2,sbnD_2,Staphyloferrin B transporter,Staphyloferrin B transporter,sbnD_2 / Staphyloferrin B transporter,508.062723171412,-0.489309479136981,0.766739300771617,-0.63816929514968,0.523363482361187,1,Not significant,gene_and_product,sbnD_2,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2359.86606381123,-0.0813362418260967,0.479550351159626,-0.169609388522839,0.865317338562014,1,Not significant,product_only,hypothetical protein,CDS,,
cysL,cysL,HTH-type transcriptional regulator CysL,HTH-type transcriptional regulator CysL,cysL / HTH-type transcriptional regulator CysL,383.959917641827,-0.286215860943324,0.85465292676306,-0.334891336565531,0.737707057559267,1,Not significant,gene_and_product,cysL,CDS,COG0583,
