gene_id,gene_name,product_name,product_short,plot_label,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,tnseq_change,annotation_status,locus_tag_internal,ftype,COG,EC_number
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,135.482085416781,-0.885732638535439,2.57255496150463,-0.34430076394457,0.730620109828516,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,137.113764878052,-0.428676053218744,2.31316560894802,-0.185320087571982,0.852977983308608,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
recD2,recD2,ATP-dependent RecD-like DNA helicase,ATP-dependent RecD-like DNA helicase,recD2 / ATP-dependent RecD-like DNA helicase,635.391251955746,-0.26585472561687,0.698791897462532,-0.380449067286337,0.703612097472444,0.99852198726007,Not significant,gene_and_product,recD2,CDS,,3.6.4.12
yfnB_1,yfnB_1,Putative HAD-hydrolase YfnB,Putative HAD-hydrolase YfnB,yfnB_1 / Putative HAD-hydrolase YfnB,412.970736201102,-0.134174604611203,1.02178906542764,-0.131313408169081,0.895527385450093,0.99852198726007,Not significant,gene_and_product,yfnB_1,CDS,COG1011,3.-.-.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,357.330172185021,1.5862699808355,1.92059882447412,0.82592468589573,0.408846816164413,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
cypC,cypC,Fatty-acid peroxygenase,Fatty-acid peroxygenase,cypC / Fatty-acid peroxygenase,3649.43405634052,-0.0363486330387939,0.336077694628887,-0.108155446254569,0.913872386306678,0.99852198726007,Not significant,gene_and_product,cypC,CDS,,1.11.2.4
dtd,dtd,D-aminoacyl-tRNA deacylase,D-aminoacyl-tRNA deacylase,dtd / D-aminoacyl-tRNA deacylase,254.047408509731,0.475905866314409,1.04173558086166,0.456839408250575,0.64778647804019,0.99852198726007,Not significant,gene_and_product,dtd,CDS,COG1490,3.1.1.96
prmA,prmA,Ribosomal protein L11 methyltransferase,Ribosomal protein L11 methyltransferase,prmA / Ribosomal protein L11 methyltransferase,1739.79082694865,0.307648765494014,0.582822004782162,0.52786058688536,0.597596101880356,0.99852198726007,Not significant,gene_and_product,prmA,CDS,COG2264,2.1.1.-
Putative universal stress protein,,Putative universal stress protein,Putative universal stress protein,Putative universal stress protein,106.420896783371,-0.997727397794932,2.77388778537185,-0.359685565889314,0.719082287366512,0.99852198726007,Not significant,product_only,Putative universal stress protein,CDS,,
ybiT_2,ybiT_2,putative ABC transporter ATP-binding protein YbiT,putative ABC transporter ATP-binding protein YbiT,ybiT_2 / putative ABC transporter ATP-binding protein YbiT,3024.15799056616,0.0657086197026012,0.29894039075863,0.219805090693334,0.826022954790479,0.99852198726007,Not significant,gene_and_product,ybiT_2,CDS,COG0488,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2106.32683454817,0.0982228366488572,0.438135924242281,0.224183481002443,0.822614536620198,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1559.47963962002,0.384627872745056,0.516636023634148,0.744485198766215,0.45658299238734,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
comGA,comGA,ComG operon protein 1,ComG operon protein 1,comGA / ComG operon protein 1,2169.75422065763,0.127980113520052,0.472270310461463,0.270989115100208,0.786399404035613,0.99852198726007,Not significant,gene_and_product,comGA,CDS,COG2804,
adeC,adeC,Adenine deaminase,Adenine deaminase,adeC / Adenine deaminase,3326.67827799096,-0.0617633010362214,0.350844235822161,-0.176041943204472,0.860260991058684,0.99852198726007,Not significant,gene_and_product,adeC,CDS,,3.5.4.2
ecsA,ecsA,ABC-type transporter ATP-binding protein EcsA,ABC-type transporter ATP-binding protein EcsA,ecsA / ABC-type transporter ATP-binding protein EcsA,734.201543066108,-0.167857712795449,0.624519620648032,-0.268778925826656,0.788099811525708,0.99852198726007,Not significant,gene_and_product,ecsA,CDS,COG1131,
ywpJ_1,ywpJ_1,Phosphatase YwpJ,Phosphatase YwpJ,ywpJ_1 / Phosphatase YwpJ,1331.50387273674,-0.181128912695511,0.514580269076124,-0.351993505348951,0.724843133170506,0.99852198726007,Not significant,gene_and_product,ywpJ_1,CDS,COG0561,3.1.3.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,33.7844856575971,-0.881079907784521,3.6876238560255,-0.238928898983245,0.811160716282941,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yjmB,yjmB,putative symporter YjmB,putative symporter YjmB,yjmB / putative symporter YjmB,5996.14461887393,-0.10005085785542,0.271912739572757,-0.367952079084727,0.712908966578317,0.99852198726007,Not significant,gene_and_product,yjmB,CDS,COG2211,
xynB,xynB,Beta-xylosidase,Beta-xylosidase,xynB / Beta-xylosidase,1849.5754856297,0.104539605508949,0.461897937915324,0.226326200936868,0.820947721630767,0.99852198726007,Not significant,gene_and_product,xynB,CDS,,3.2.1.37
pemA,pemA,Pectinesterase A,Pectinesterase A,pemA / Pectinesterase A,6057.28725697013,0.041599868876014,0.357493413114241,0.11636541359916,0.907362945088556,0.99852198726007,Not significant,gene_and_product,pemA,CDS,COG4677,3.1.1.11
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,365.45053153998,-0.203342911805433,1.01783905657113,-0.199779042170429,0.841653392828631,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6216.12480025791,0.0734228903976211,0.283326308405376,0.259146038399545,0.795522564223801,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yteR,yteR,Unsaturated rhamnogalacturonyl hydrolase YteR,Unsaturated rhamnogalacturonyl hydrolase YteR,yteR / Unsaturated rhamnogalacturonyl hydrolase YteR,5490.20517234577,-0.141061650896018,0.301306546000052,-0.468166565807015,0.639665479623533,0.99852198726007,Not significant,gene_and_product,yteR,CDS,COG4225,3.2.1.172
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3181.06828131438,-0.318514262564313,0.459791175376797,-0.692736789268067,0.488474747120263,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,987.157132023469,-0.156982992999217,0.440758498284631,-0.356165550091882,0.72171658955337,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yesS,yesS,HTH-type transcriptional regulator YesS,HTH-type transcriptional regulator YesS,yesS / HTH-type transcriptional regulator YesS,4212.96754518721,0.0696130548462988,0.303234095845003,0.229568692307877,0.818426937064664,0.99852198726007,Not significant,gene_and_product,yesS,CDS,COG2207,
uxaA,uxaA,Altronate dehydratase,Altronate dehydratase,uxaA / Altronate dehydratase,1529.56100050879,0.324297903753569,0.651010597211785,0.498145352998101,0.618381596197793,0.99852198726007,Not significant,gene_and_product,uxaA,CDS,COG2721,4.2.1.7
uxaC,uxaC,Uronate isomerase,Uronate isomerase,uxaC / Uronate isomerase,822.295263552345,-0.190136973365484,0.690790384575719,-0.275245541355161,0.78312760069828,0.99852198726007,Not significant,gene_and_product,uxaC,CDS,COG1904,5.3.1.12
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,10738.4394630292,-0.204911034338008,0.280374391283732,-0.730847897341105,0.464872063693131,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
Putative multidrug export ATP-binding/permease protein,,Putative multidrug export ATP-binding/permease protein,Putative multidrug export ATP-binding/permease protein,Putative multidrug export ATP-binding/permease protein,3043.16984106539,-0.0329911258789167,0.270006444597376,-0.122186438653759,0.902751366364603,0.99852198726007,Not significant,product_only,Putative multidrug export ATP-binding/permease protein,CDS,COG1132,3.6.3.-
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,85.8759436665328,-1.75893438225979,3.51875425137177,-0.499874176087767,0.617163676712237,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
pbpF,pbpF,Penicillin-binding protein 1F,Penicillin-binding protein 1F,pbpF / Penicillin-binding protein 1F,1118.87571556181,0.100257194595141,0.621966491149824,0.161193884271477,0.871940697775633,0.99852198726007,Not significant,gene_and_product,pbpF,CDS,COG0744,
araR_1,araR_1,Arabinose metabolism transcriptional repressor,Arabinose metabolism transcriptional repressor,araR_1 / Arabinose metabolism transcriptional repressor,568.637349104568,-0.138157035369373,0.770080527397084,-0.179405958798038,0.857618952853059,0.99852198726007,Not significant,gene_and_product,araR_1,CDS,COG1609,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,11815.9951905226,-0.0208033439432617,0.210236779093103,-0.098951972309512,0.921176403418033,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,693.916731240593,0.0906906576888518,0.539577447722496,0.168077183491727,0.866522558919362,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
araQ_3,araQ_3,L-arabinose transport system permease protein AraQ,L-arabinose transport system permease protein AraQ,araQ_3 / L-arabinose transport system permease protein AraQ,35.0429915974276,2.13520641944945,3.73226158224556,0.572094525637396,0.567257937674655,0.99852198726007,Not significant,gene_and_product,araQ_3,CDS,COG0395,
yteP_2,yteP_2,putative multiple-sugar transport system permease YteP,putative multiple-sugar transport system permease YteP,yteP_2 / putative multiple-sugar transport system permease YteP,1243.85799206474,-0.118819081870102,0.465440616600412,-0.255283010618968,0.798504520894641,0.99852198726007,Not significant,gene_and_product,yteP_2,CDS,COG4209,
rluB_2,rluB_2,Ribosomal large subunit pseudouridine synthase B,Ribosomal large subunit pseudouridine synthase B,rluB_2 / Ribosomal large subunit pseudouridine synthase B,483.796466603116,-0.495649218600389,1.80383669257121,-0.274774995231904,0.783489109829132,0.99852198726007,Not significant,gene_and_product,rluB_2,CDS,COG1187,5.4.99.22
licA_1,licA_1,Lichenan-specific phosphotransferase enzyme IIA component,Lichenan-specific phosphotransferase enzyme IIA compone,licA_1 / Lichenan-specific phosphotransferase enzyme IIA compone,460.388206270474,0.670054439211445,1.26041468415272,0.531614275552392,0.594993175473809,0.99852198726007,Not significant,gene_and_product,licA_1,CDS,COG1447,
licR_2,licR_2,putative licABCH operon regulator,putative licABCH operon regulator,licR_2 / putative licABCH operon regulator,5083.16350585832,-0.170178198841856,0.275716115369572,-0.617222532000888,0.537087955770315,0.99852198726007,Not significant,gene_and_product,licR_2,CDS,COG1762,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,543.097230333466,0.451690342434495,0.985735599514832,0.458226671185267,0.646789600119435,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,176.775462800288,0.299503376421992,2.26535889174884,0.132210122428229,0.894818094866368,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,359.294828061514,-0.104822387237379,1.01609769071501,-0.103161721747067,0.91783461939434,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,3041.11221102085,0.310159616492617,0.57234004172539,0.541914934970481,0.587877107701,0.99852198726007,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4861.8932569397,0.10843094698205,0.325711197419809,0.332905186683814,0.73920585414311,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
Muramidase-2,,Muramidase-2,Muramidase-2,Muramidase-2,1070.74014112541,0.377142603385751,0.659346943328828,0.571994163621478,0.567325928657361,0.99852198726007,Not significant,product_only,Muramidase-2,CDS,,3.2.1.17
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2589.86135182224,-0.171642380725618,0.427903994245937,-0.401123576862354,0.688329143273445,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
putative ABC transporter ATP-binding protein,,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,1503.09589674142,-0.0492421942425295,0.374137069832748,-0.13161538434174,0.895288516442651,0.99852198726007,Not significant,product_only,putative ABC transporter ATP-binding protein,CDS,COG1132,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,168.791790998209,1.15274258450941,2.50549025431224,0.460086636747203,0.645454035565071,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
bmr3,bmr3,Multidrug resistance protein 3,Multidrug resistance protein 3,bmr3 / Multidrug resistance protein 3,3384.97509059434,-0.344998408505493,0.476248287655323,-0.724408711691117,0.468814853083411,0.99852198726007,Not significant,gene_and_product,bmr3,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,45.9556357912495,-2.79107901563876,3.73166410781968,-0.747944867221588,0.454493413093419,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
pepF1_2,pepF1_2,Oligoendopeptidase F, plasmid,Oligoendopeptidase F, plasmid,pepF1_2 / Oligoendopeptidase F, plasmid,349.384334698358,-0.203678465182128,0.76319382538752,-0.266876458386843,0.789564282938852,0.99852198726007,Not significant,gene_and_product,pepF1_2,CDS,,3.4.24.-
prkC,prkC,Serine/threonine-protein kinase PrkC,Serine/threonine-protein kinase PrkC,prkC / Serine/threonine-protein kinase PrkC,5846.65916663967,-0.094291487806101,0.257389921199791,-0.366337140811781,0.714113518569048,0.99852198726007,Not significant,gene_and_product,prkC,CDS,COG0515,2.7.11.1
stp,stp,Serine/threonine phosphatase stp,Serine/threonine phosphatase stp,stp / Serine/threonine phosphatase stp,588.768940470789,-0.364443284023176,0.995027881957343,-0.366264393824091,0.714167795973712,0.99852198726007,Not significant,gene_and_product,stp,CDS,COG0631,3.1.3.16
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1080.44752068083,-0.565281431176704,0.693698033412425,-0.814881121106806,0.41514036056798,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,520.210720737795,-0.838091926223816,1.46178846498491,-0.573333246430062,0.566419078776218,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,61.8372831817885,-2.16598613723723,3.18017330303993,-0.681090598165441,0.495814165750736,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
thiT,thiT,Thiamine transporter ThiT,Thiamine transporter ThiT,thiT / Thiamine transporter ThiT,953.85666957441,-0.121851416110872,0.723645296285699,-0.168385556758686,0.866279969907688,0.99852198726007,Not significant,gene_and_product,thiT,CDS,,
ispE,ispE,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,ispE / 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase,300.9680791134,-0.739150364240984,1.44933270967458,-0.509993571046186,0.610055965823041,0.99852198726007,Not significant,gene_and_product,ispE,CDS,COG1947,2.7.1.148
cinA,cinA,Putative competence-damage inducible protein,Putative competence-damage inducible protein,cinA / Putative competence-damage inducible protein,225.633826025371,-0.579967138788575,2.64676935301215,-0.219122659149935,0.826554500211338,0.99852198726007,Not significant,gene_and_product,cinA,CDS,COG1058,
yfmO_1,yfmO_1,Multidrug efflux protein YfmO,Multidrug efflux protein YfmO,yfmO_1 / Multidrug efflux protein YfmO,510.29913320951,-0.189272158738469,1.1051516180522,-0.171263522259559,0.864016561671743,0.99852198726007,Not significant,gene_and_product,yfmO_1,CDS,,
yfmO_2,yfmO_2,Multidrug efflux protein YfmO,Multidrug efflux protein YfmO,yfmO_2 / Multidrug efflux protein YfmO,1829.99319385695,-0.0973279205147343,0.391363270000582,-0.248689460599074,0.803601001993336,0.99852198726007,Not significant,gene_and_product,yfmO_2,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,50.8204681070337,-2.32817101085405,3.73058532204288,-0.624076601893436,0.532577279360817,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6367.42265903691,-0.229903758832954,0.30583634950301,-0.751721498136345,0.4522185592491,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
sacY,sacY,Levansucrase and sucrase synthesis operon antiterminator,Levansucrase and sucrase synthesis operon antiterminato,sacY / Levansucrase and sucrase synthesis operon antiterminato,39.0597808531008,-1.28370416530099,3.72951003554269,-0.34420182626327,0.730694508965345,0.99852198726007,Not significant,gene_and_product,sacY,CDS,COG3711,
ptsG_2,ptsG_2,PTS system glucose-specific EIICBA component,PTS system glucose-specific EIICBA component,ptsG_2 / PTS system glucose-specific EIICBA component,114.765379985779,-1.10644134462229,2.27448932238031,-0.486457040591586,0.626643156789753,0.99852198726007,Not significant,gene_and_product,ptsG_2,CDS,COG1263,2.7.1.199
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,375.840409659863,0.444333948356029,1.52577079876234,0.291219329086951,0.770883580455025,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
ygaZ_2,ygaZ_2,Inner membrane protein YgaZ,Inner membrane protein YgaZ,ygaZ_2 / Inner membrane protein YgaZ,66.8519057443365,1.03153407439097,3.21638995716543,0.320711757009729,0.748428836771622,0.99852198726007,Not significant,gene_and_product,ygaZ_2,CDS,COG1296,
dus,dus,putative tRNA-dihydrouridine synthase,putative tRNA-dihydrouridine synthase,dus / putative tRNA-dihydrouridine synthase,1290.78181875267,0.394777435110923,0.572674745019208,0.689357158744065,0.490598536273361,0.99852198726007,Not significant,gene_and_product,dus,CDS,,1.3.1.-
yadH,yadH,Inner membrane transport permease YadH,Inner membrane transport permease YadH,yadH / Inner membrane transport permease YadH,8189.28325661357,0.0398018361414052,0.293100740368665,0.135795754358525,0.89198274750225,0.99852198726007,Not significant,gene_and_product,yadH,CDS,COG0842,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,3411.72029109299,0.338482743083287,0.452964214999846,0.747261553726494,0.454905694899178,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
mutS_1,mutS_1,DNA mismatch repair protein MutS,DNA mismatch repair protein MutS,mutS_1 / DNA mismatch repair protein MutS,4662.19396708116,0.0432087980188768,0.354377081317101,0.121928872652498,0.902955349151395,0.99852198726007,Not significant,gene_and_product,mutS_1,CDS,,
arlR_2,arlR_2,Response regulator ArlR,Response regulator ArlR,arlR_2 / Response regulator ArlR,290.969871160146,1.18259505045449,1.506292132228,0.785103384099389,0.432392955755857,0.99852198726007,Not significant,gene_and_product,arlR_2,CDS,COG0745,
bcrA_1,bcrA_1,Bacitracin transport ATP-binding protein BcrA,Bacitracin transport ATP-binding protein BcrA,bcrA_1 / Bacitracin transport ATP-binding protein BcrA,10.4700375388895,0.77538469989069,3.789776378111,0.204599064042184,0.837885386719371,0.99852198726007,Not significant,gene_and_product,bcrA_1,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,352.20721173817,-0.56278563850409,1.83622114005874,-0.306491209705866,0.759230671660425,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,51.5179562529205,-1.06065720726369,3.54202554093174,-0.299449339087681,0.764597221021768,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,59.3219416589105,-0.854339855738286,3.72741928667129,-0.229204119534736,0.818710270880562,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,431.00370379891,0.538660450115403,1.44663350540267,0.372354468566983,0.709628949316727,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,6239.6473476956,-0.152698811747146,0.218229373165417,-0.699717043275384,0.484104030645731,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2387.69180928202,-0.398061538095743,0.505813919965753,-0.786972288391538,0.43129808845352,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4.79385294448081,2.48604503917713,3.7798123758929,0.657716519220044,0.51072030551008,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,151.000010943475,-0.826650927110373,1.59060633806817,-0.51970805555469,0.603267071443819,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,2646.24430475732,-0.167148002760202,0.301006368856489,-0.555297229740321,0.578691373392942,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
noxE,noxE,NADH oxidase,NADH oxidase,noxE / NADH oxidase,3370.31516216039,0.101736596179241,0.254178630701911,0.40025629179879,0.688967757223691,0.99852198726007,Not significant,gene_and_product,noxE,CDS,COG0446,1.6.99.3
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,4618.83677240626,-0.127079916797648,0.253759705508675,-0.500788399572383,0.616520050606253,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,96.9927288099237,0.457468980338511,3.00582340880156,0.152194230372604,0.879033744450389,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,729.347294579295,-0.216376410764053,0.648419531737723,-0.333698169430798,0.738607331064789,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1721.28300224574,-0.388847219415772,0.528386650809969,-0.735914162138094,0.461782937994749,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,950.713796115804,-0.233324857157629,0.57566082918384,-0.405316542882433,0.685244848015454,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
yjiA,yjiA,P-loop guanosine triphosphatase YjiA,P-loop guanosine triphosphatase YjiA,yjiA / P-loop guanosine triphosphatase YjiA,904.718277974544,0.2060625853924,0.540232411997734,0.381433214327882,0.702881819055264,0.99852198726007,Not significant,gene_and_product,yjiA,CDS,COG0523,3.6.-.-
rpmGA_2,rpmGA_2,50S ribosomal protein L33 1,50S ribosomal protein L33 1,rpmGA_2 / 50S ribosomal protein L33 1,106.060252310825,1.30968808592672,2.57341189174911,0.508930610807332,0.610800862689445,0.99852198726007,Not significant,gene_and_product,rpmGA_2,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,805.450495924077,-0.598951869647173,0.798651128272087,-0.74995432729561,0.4532822127467,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
btuD_2,btuD_2,Vitamin B12 import ATP-binding protein BtuD,Vitamin B12 import ATP-binding protein BtuD,btuD_2 / Vitamin B12 import ATP-binding protein BtuD,6718.00185056649,-0.0750209237771107,0.344583491076704,-0.217714794004485,0.827651336214556,0.99852198726007,Not significant,gene_and_product,btuD_2,CDS,,7.6.2.8
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1419.87742627778,-0.109653195557176,0.474636929784796,-0.231025418959485,0.817295054655116,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
scaC_1,scaC_1,Manganese import ATP-binding protein ScaC,Manganese import ATP-binding protein ScaC,scaC_1 / Manganese import ATP-binding protein ScaC,982.522738734522,-0.15933776723341,0.736719712301298,-0.216280037812053,0.82876946835394,0.99852198726007,Not significant,gene_and_product,scaC_1,CDS,COG1121,7.2.2.5
msrA_2,msrA_2,Peptide methionine sulfoxide reductase MsrA,Peptide methionine sulfoxide reductase MsrA,msrA_2 / Peptide methionine sulfoxide reductase MsrA,5545.53274136917,0.113395550954394,0.219947830837848,0.515556577768629,0.606164144330718,0.99852198726007,Not significant,gene_and_product,msrA_2,CDS,COG0225,1.8.4.11
yvdM_1,yvdM_1,Beta-phosphoglucomutase,Beta-phosphoglucomutase,yvdM_1 / Beta-phosphoglucomutase,2618.84093777242,-0.276929889088464,0.390930741043445,-0.708386064368594,0.478705544072729,0.99852198726007,Not significant,gene_and_product,yvdM_1,CDS,COG0637,5.4.2.6
glxK,glxK,Glycerate kinase,Glycerate kinase,glxK / Glycerate kinase,22975.9813360252,0.0795502372491079,0.191552430990757,0.415292235330318,0.677927984667094,0.99852198726007,Not significant,gene_and_product,glxK,CDS,,2.7.1.31
ycjT,ycjT,Kojibiose phosphorylase,Kojibiose phosphorylase,ycjT / Kojibiose phosphorylase,8792.76697495086,-0.157798737400486,0.230790103926425,-0.683732684876259,0.49414398025858,0.99852198726007,Not significant,gene_and_product,ycjT,CDS,COG1554,2.4.1.230
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1723.55453842927,-0.294602469001898,0.3850017780803,-0.765197684205119,0.444153838463229,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
tdh,tdh,L-threonine 3-dehydrogenase,L-threonine 3-dehydrogenase,tdh / L-threonine 3-dehydrogenase,1884.60973553984,-0.079471960867351,0.502353886396203,-0.158199156052059,0.874299868753143,0.99852198726007,Not significant,gene_and_product,tdh,CDS,,1.1.1.103
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1297.06166498161,0.190325205191413,0.520952006675432,0.365341149957392,0.714856764915782,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
menA,menA,1,4-dihydroxy-2-naphthoate octaprenyltransferase,1,4-dihydroxy-2-naphthoate octaprenyltransferase,menA / 1,4-dihydroxy-2-naphthoate octaprenyltransferase,5521.65750590626,0.0661660399889163,0.327367898804169,0.202115235582389,0.839826637386947,0.99852198726007,Not significant,gene_and_product,menA,CDS,,2.5.1.74
gor,gor,Glutathione reductase,Glutathione reductase,gor / Glutathione reductase,99.7776788923711,-0.949709382633556,2.18662072625863,-0.434327440158558,0.664050680308278,0.99852198726007,Not significant,gene_and_product,gor,CDS,COG1249,1.8.1.7
clpC,clpC,Negative regulator of genetic competence ClpC/MecB,Negative regulator of genetic competence ClpC/MecB,clpC / Negative regulator of genetic competence ClpC/MecB,39.9299474249619,0.915649109146208,3.72860396564587,0.245574246442556,0.806011827182754,0.99852198726007,Not significant,gene_and_product,clpC,CDS,COG0542,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,1338.84318167337,-0.172415006801456,0.502571042430363,-0.34306593942954,0.7315488542728,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,208.431520834796,-0.856507264659277,1.63504498231546,-0.523843242187953,0.600387574296064,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
DegV domain-containing protein,,DegV domain-containing protein,DegV domain-containing protein,DegV domain-containing protein,1273.98013857901,0.289887925654622,0.611930135852416,0.473727160455676,0.635694482512823,0.99852198726007,Not significant,product_only,DegV domain-containing protein,CDS,,
ybiT_3,ybiT_3,putative ABC transporter ATP-binding protein YbiT,putative ABC transporter ATP-binding protein YbiT,ybiT_3 / putative ABC transporter ATP-binding protein YbiT,193.618194369888,-1.47278274913975,2.37204553926069,-0.620891430945621,0.534671059630085,0.99852198726007,Not significant,gene_and_product,ybiT_3,CDS,COG0488,
hypothetical protein,,hypothetical protein,hypothetical protein,hypothetical protein,946.802319797737,0.170787063238169,0.669291879213492,0.255175758951187,0.798587353000286,0.99852198726007,Not significant,product_only,hypothetical protein,CDS,,
