gene_id,product_name,locus_tag_internal,ERR1801012,ERR1801013,ERR1801014,ERR1801009,ERR1801010,ERR1801011,ERR1801006,ERR1801007,ERR1801008
cycA,D-serine/D-alanine/glycine transporter,E745S_01583,505,1601,914,471,1896,1351,855,701,38
artM_2,Arginine transport ATP-binding protein ArtM,E745S_01584,871,1339,1412,316,1,214,479,475,0
mltF_2,Membrane-bound lytic murein transglycosylase F,E745S_01585,143,56,121,168,156,78,296,117,25
hypothetical protein,hypothetical protein,E745S_01586,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01587,307,1069,885,1015,0,326,434,553,201
cobB,NAD-dependent protein deacetylase,E745S_01588,756,1187,689,913,695,1384,1192,798,222
dapH_1,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase,E745S_01589,0,0,0,0,0,0,0,0,0
nadR,Transcription repressor NadR,E745S_01590,0,166,245,245,0,137,156,559,194
def_2,Peptide deformylase,E745S_01591,0,0,0,0,0,0,0,0,0
rpsO,30S ribosomal protein S15,E745S_01592,0,0,0,0,0,0,0,0,0
pnp_2,Polyribonucleotide nucleotidyltransferase,E745S_01593,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01594,900,1014,1049,562,1285,1669,951,1374,603
kup,Low affinity potassium transport system protein kup,E745S_01595,6663,5069,4778,14103,10255,6501,9975,8846,4918
hypothetical protein,hypothetical protein,E745S_01596,5645,5803,3778,6323,5886,8132,3585,7145,2096
dinF,DNA damage-inducible protein F,E745S_01597,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01598,620,1608,1808,1936,3230,2443,1675,1436,430
ctc,General stress protein CTC,E745S_01599,68,0,119,0,0,0,0,0,0
rsuA,Ribosomal small subunit pseudouridine synthase A,E745S_01600,330,550,624,546,2929,982,702,1255,546
yfnB_2,Putative HAD-hydrolase YfnB,E745S_01601,1799,1351,596,1087,1488,1342,1835,1670,368
udk,Uridine kinase,E745S_01602,2892,2961,2056,2397,1581,3900,1623,3258,542
hypothetical protein,hypothetical protein,E745S_01603,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEnfa3,IS3 family transposase ISEnfa3,E745S_01604,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01605,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01606,6122,2961,6585,8622,6679,6031,7333,7067,4036
hypothetical protein,hypothetical protein,E745S_01607,2614,2953,3153,3626,1350,3157,2752,1639,1089
hypothetical protein,hypothetical protein,E745S_01608,6892,6187,6870,5798,4337,7322,5286,5416,4100
hypothetical protein,hypothetical protein,E745S_01609,967,562,407,1402,658,1283,980,997,1694
ubiB,putative protein kinase UbiB,E745S_01610,22514,13451,18499,47403,25853,20036,33546,22769,21441
hypothetical protein,hypothetical protein,E745S_01611,2276,1821,3291,2349,1033,4232,1297,2471,0
ddl,D-alanine--D-alanine ligase,E745S_01612,1,0,0,0,0,0,0,0,0
murF,UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase,E745S_01613,0,0,0,0,0,0,0,0,0
cshA,ATP-dependent RNA helicase CshA,E745S_01614,0,0,0,0,0,0,0,0,0
acpS,Holo-[acyl-carrier-protein] synthase,E745S_01615,0,0,0,0,0,0,0,0,0
alr,Alanine racemase,E745S_01616,0,0,0,0,0,0,0,0,0
ndoA,Endoribonuclease EndoA,E745S_01617,33,0,0,0,0,0,0,9,0
rpsN2_2,Alternate 30S ribosomal protein S14,E745S_01618,1096,479,1004,1056,573,1559,407,355,711
Zinc-type alcohol dehydrogenase-like protein,Zinc-type alcohol dehydrogenase-like protein,E745S_01619,4375,5020,3383,5809,5141,6297,6921,6373,2148
hypothetical protein,hypothetical protein,E745S_01620,14132,11180,14677,13941,12061,11345,15857,11397,7555
kimA,Potassium transporter KimA,E745S_01621,4643,6652,6155,8021,2886,6233,6951,8519,3032
hypothetical protein,hypothetical protein,E745S_01622,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01623,214,250,251,238,0,331,541,362,414
hypothetical protein,hypothetical protein,E745S_01624,110,0,638,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01625,0,0,0,0,0,0,0,0,0
opuCD,Glycine betaine/carnitine/choline transport system permease protein OpuCD,E745S_01626,12996,11763,9587,15259,15886,13891,13107,11291,3362
opuCC,Glycine betaine/carnitine/choline-binding protein OpuCC,E745S_01627,1335,559,886,586,538,1051,757,721,579
opuCB,Carnitine transport permease protein OpuCB,E745S_01628,9187,5610,5516,10429,9628,7691,11005,6641,2726
opuCA_2,Carnitine transport ATP-binding protein OpuCA,E745S_01629,937,476,128,226,0,787,381,162,607
queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,E745S_01630,119,261,65,138,313,274,0,271,0
yoaB,Calcium-transporting ATPase 1,E745S_01631,0,0,0,0,0,0,0,0,0
Calcium-transporting ATPase 1,Calcium-transporting ATPase 1,E745S_01632,2244,1495,1428,2316,1288,3441,2148,1438,859
hypothetical protein,hypothetical protein,E745S_01633,15617,12586,12806,17757,12692,17750,19923,19742,16019
tgt,Queuine tRNA-ribosyltransferase,E745S_01634,1216,1018,281,552,493,1529,1249,1106,36
hypothetical protein,hypothetical protein,E745S_01635,0,0,0,0,0,0,0,0,0
IS1380 family transposase IS1678,IS1380 family transposase IS1678,E745S_01636,0,0,0,0,0,0,0,0,0
adhE,Aldehyde-alcohol dehydrogenase,E745S_01637,7142,5748,4270,8566,4869,6668,7359,7899,3123
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01638,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01639,0,0,0,0,0,0,0,0,0
rhaB,Rhamnulokinase,E745S_01640,145,109,135,130,0,77,255,266,0
rhaA,L-rhamnose isomerase,E745S_01641,3381,3541,2037,4466,2426,2682,2100,3978,1868
rhaD,Rhamnulose-1-phosphate aldolase,E745S_01642,63,0,0,444,0,0,31,101,0
rhaM,L-rhamnose mutarotase,E745S_01643,0,58,124,0,0,0,59,71,0
fucO,Lactaldehyde reductase,E745S_01644,5283,4415,3225,6231,1476,5821,4813,6566,2314
iclR,Transcriptional repressor IclR,E745S_01645,240,795,1378,986,1690,1588,764,1076,30
kdgA,KHG/KDPG aldolase,E745S_01646,2161,2575,1591,1913,1513,1419,2393,2858,854
kdgK,2-dehydro-3-deoxygluconokinase,E745S_01647,2301,1844,2062,2943,5522,1814,1698,4147,2118
kduI1,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1,E745S_01648,5443,5861,4305,4261,6811,4486,4336,5520,2533
hypothetical protein,hypothetical protein,E745S_01649,0,0,0,0,0,0,0,0,0
kduD,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,E745S_01650,6,2,12,13,10,4,6,5,3
fni,Isopentenyl-diphosphate delta-isomerase,E745S_01651,0,0,0,0,0,0,0,0,0
Phosphomevalonate kinase,Phosphomevalonate kinase,E745S_01652,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01653,0,0,0,0,0,0,0,0,0
galK_1,Galactokinase,E745S_01654,0,0,0,0,0,0,0,0,0
Deoxyguanosine kinase,Deoxyguanosine kinase,E745S_01655,0,0,0,0,0,0,89,39,0
hypothetical protein,hypothetical protein,E745S_01656,1308,511,759,1862,514,1417,742,747,537
hypothetical protein,hypothetical protein,E745S_01657,2276,1140,640,2037,3109,2166,1037,1632,1656
infC,Translation initiation factor IF-3,E745S_01658,0,0,0,0,0,0,0,0,0
rpmI,50S ribosomal protein L35,E745S_01659,0,0,0,0,0,0,0,0,0
rplT,50S ribosomal protein L20,E745S_01660,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01661,9515,6212,8706,10451,11341,6564,5432,7551,4381
hypothetical protein,hypothetical protein,E745S_01662,8238,8250,11017,12546,14289,9176,10476,10127,7211
hypothetical protein,hypothetical protein,E745S_01663,1821,1856,625,425,647,1114,1476,1299,1402
rspR_2,HTH-type transcriptional repressor RspR,E745S_01664,2843,3413,2151,4400,4157,2846,3830,3678,2036
hypothetical protein,hypothetical protein,E745S_01665,0,0,0,0,0,0,0,0,0
1,4-dihydroxy-2-naphthoyl-CoA hydrolase,1,4-dihydroxy-2-naphthoyl-CoA hydrolase,E745S_01666,100,0,227,324,263,100,198,85,0
nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,E745S_01667,23457,22022,24994,40649,31813,27181,40655,25955,34778
pepV,Beta-Ala-Xaa dipeptidase,E745S_01668,112,628,200,532,730,1105,64,302,87
hypothetical protein,hypothetical protein,E745S_01669,0,0,0,0,0,0,0,56,0
3-sulfolactaldehyde dehydrogenase,3-sulfolactaldehyde dehydrogenase,E745S_01670,135,116,0,197,1266,0,468,643,224
hypothetical protein,hypothetical protein,E745S_01671,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01672,0,0,0,0,742,93,0,21,0
pepA,Glutamyl aminopeptidase,E745S_01673,195,0,312,589,460,503,653,294,73
ytpP,Thioredoxin-like protein YtpP,E745S_01674,389,136,64,547,0,286,179,313,0
Putative universal stress protein,Putative universal stress protein,E745S_01675,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01676,88,0,0,0,0,0,0,0,0
htrA,Serine protease Do-like HtrA,E745S_01677,132,92,135,0,0,369,202,53,0
rlmH,Ribosomal RNA large subunit methyltransferase H,E745S_01678,0,0,0,0,0,17,0,0,0
IS3 family transposase IS1485,IS3 family transposase IS1485,E745S_01679,0,0,0,0,0,0,0,0,0
IS3 family transposase IS1485,IS3 family transposase IS1485,E745S_01680,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01681,0,49,170,265,0,337,331,374,439
IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,E745S_01682,233,51,74,174,0,48,234,125,0
rhaR_5,HTH-type transcriptional activator RhaR,E745S_01683,2708,4863,4068,3696,4742,3595,3102,14210,1022
agaA_2,Alpha-galactosidase AgaA,E745S_01684,4512,4271,4393,5264,7889,5723,6548,5961,3956
hypothetical protein,hypothetical protein,E745S_01685,1355,1276,770,3791,1534,2965,2032,2773,624
IS1380 family transposase IS1678,IS1380 family transposase IS1678,E745S_01686,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_01687,0,0,0,0,0,0,0,0,0
IS256 family transposase ISEf1,IS256 family transposase ISEf1,E745S_01688,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01689,422,902,1123,479,1957,1365,3148,1317,803
hypothetical protein,hypothetical protein,E745S_01690,0,103,0,165,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01691,146,0,245,322,196,117,95,127,363
IS1380 family transposase IS1678,IS1380 family transposase IS1678,E745S_01692,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01693,2400,1787,1858,1463,1503,2658,1879,1459,189
hypothetical protein,hypothetical protein,E745S_01694,1564,3293,1832,1635,1551,2254,2016,2243,1806
hypothetical protein,hypothetical protein,E745S_01695,3881,5048,4380,7949,5300,7756,3522,5591,3041
hypothetical protein,hypothetical protein,E745S_01696,0,0,0,0,345,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01697,0,0,0,0,0,1,0,1,0
hypothetical protein,hypothetical protein,E745S_01698,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01699,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01700,357,406,140,270,1,377,174,464,0
hypothetical protein,hypothetical protein,E745S_01701,1,25,138,153,0,82,151,413,387
hypothetical protein,hypothetical protein,E745S_01702,206,675,770,747,333,519,414,522,6291
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01703,0,0,0,0,427,121,92,73,1
hypothetical protein,hypothetical protein,E745S_01704,0,156,5,129,0,466,352,0,42
hypothetical protein,hypothetical protein,E745S_01705,0,0,0,0,0,0,0,0,0
norR,Anaerobic nitric oxide reductase transcription regulator NorR,E745S_01706,18483,20480,15616,29101,18920,20709,15979,21354,12355
sorB_2,PTS system sorbose-specific EIIB component,E745S_01707,0,75,0,130,344,81,230,3,0
agaC_1,N-acetylgalactosamine permease IIC component 1,E745S_01708,162,740,377,373,316,354,196,499,498
manZ_2,PTS system mannose-specific EIID component,E745S_01709,5053,2609,3135,4075,3687,2097,2857,4134,2663
hypothetical protein,hypothetical protein,E745S_01710,394,459,0,158,0,106,129,270,0
hypothetical protein,hypothetical protein,E745S_01711,5752,5572,4503,8267,4550,5868,4724,5329,4512
gmuE_2,Putative fructokinase,E745S_01712,1617,1404,4415,1887,2285,1799,2222,1791,875
hypothetical protein,hypothetical protein,E745S_01713,308,1309,436,396,149,207,459,650,33
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01714,0,0,0,0,0,2,0,0,0
IS630 family transposase ISBs2,IS630 family transposase ISBs2,E745S_01715,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01716,2611,2175,1146,3718,906,3228,2108,3022,2001
sstT,Serine/threonine transporter SstT,E745S_01717,5123,5554,5899,4721,8461,5428,5351,4273,1187
hypothetical protein,hypothetical protein,E745S_01718,685,996,255,228,0,709,280,590,0
manR_2,Transcriptional regulator ManR,E745S_01719,2836,3268,5032,2983,2077,2880,2343,4460,1875
hypothetical protein,hypothetical protein,E745S_01720,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01721,0,0,0,1,1,0,1,0,0
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01722,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01723,575,1348,635,979,1368,603,771,2519,495
paiA,Spermidine/spermine N(1)-acetyltransferase,E745S_01724,2658,1966,2878,4127,2543,2550,2869,3844,657
hypothetical protein,hypothetical protein,E745S_01725,1973,4202,3935,2601,2901,4712,3909,2139,2333
hypothetical protein,hypothetical protein,E745S_01726,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01727,1546,2680,1657,2214,2126,2329,3452,2494,1568
hypothetical protein,hypothetical protein,E745S_01728,1771,1527,1387,2497,2996,1840,1896,2882,925
pbuG,Guanine/hypoxanthine permease PbuG,E745S_01729,121,42,131,279,309,221,149,284,49
malL_2,Oligo-1,6-glucosidase,E745S_01730,4447,3482,3218,4947,4066,3263,4191,3981,1171
hypothetical protein,hypothetical protein,E745S_01731,0,0,0,0,0,0,0,0,1
putative oxidoreductase,putative oxidoreductase,E745S_01732,1213,639,418,567,563,414,620,1180,196
hchA,Protein/nucleic acid deglycase 1,E745S_01733,2242,3298,2613,3082,1270,2600,3247,2735,1986
npr_1,NADH peroxidase,E745S_01734,416,45,0,0,0,0,106,51,0
hypothetical protein,hypothetical protein,E745S_01735,9823,9951,7711,11341,8928,7292,8443,11142,2388
glpK,Glycerol kinase,E745S_01736,1029,1339,1917,2483,1154,1532,543,1483,1345
glpO,Alpha-glycerophosphate oxidase,E745S_01737,382,589,638,489,1090,940,57,699,33
glpF,Glycerol uptake facilitator protein,E745S_01738,0,0,0,0,0,0,0,0,0
mutS2_1,Endonuclease MutS2,E745S_01739,922,281,471,210,170,482,520,808,0
pgsA2,Putative cardiolipin synthase,E745S_01740,6460,4818,3940,7687,11620,6379,8012,3278,3376
hypothetical protein,hypothetical protein,E745S_01741,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01742,0,0,0,0,0,0,0,0,0
glpE,Thiosulfate sulfurtransferase GlpE,E745S_01743,0,0,0,0,0,0,0,0,0
cdr_1,Coenzyme A disulfide reductase,E745S_01744,4315,2769,3580,5475,5240,6045,4507,5602,1017
helD_2,DNA helicase IV,E745S_01745,1785,2797,3191,2461,2858,3544,4553,1515,1067
hypothetical protein,hypothetical protein,E745S_01746,4053,4145,4473,6545,2540,2658,3114,4935,1393
hypothetical protein,hypothetical protein,E745S_01747,78,350,190,278,0,126,171,93,0
pgaC,Poly-beta-1,6-N-acetyl-D-glucosamine synthase,E745S_01748,588,1297,237,771,357,1283,1132,1696,404
hypothetical protein,hypothetical protein,E745S_01749,4268,2473,2819,4294,3316,2224,3244,5744,2714
hypothetical protein,hypothetical protein,E745S_01750,131,0,0,0,0,0,0,0,0
dhaM-2,PEP-dependent dihydroxyacetone kinase 2, phosphoryl donor subunit DhaM,E745S_01751,0,0,0,0,0,0,0,0,0
dhaK,PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK,E745S_01752,481,284,620,532,1086,720,712,1293,1086
dhaL,PTS-dependent dihydroxyacetone kinase, ADP-binding subunit DhaL,E745S_01753,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01754,1304,2634,2359,2005,1633,3193,2549,2667,1035
anr,Transcriptional activator protein Anr,E745S_01755,1599,2044,1928,2152,3424,2898,3302,1708,700
Multidrug efflux system permease protein,Multidrug efflux system permease protein,E745S_01756,9405,14038,6807,14211,9367,8457,10187,15381,6996
Multidrug efflux system ATP-binding protein,Multidrug efflux system ATP-binding protein,E745S_01757,0,0,0,0,0,0,0,0,0
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01758,0,0,0,0,0,0,0,0,0
artM_3,Arginine transport ATP-binding protein ArtM,E745S_01759,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01760,3375,4465,2334,5219,3824,2505,3673,2439,843
hypothetical protein,hypothetical protein,E745S_01761,157,84,56,1,0,47,0,451,0
tyrS1,Tyrosine--tRNA ligase 1,E745S_01762,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01763,2965,2830,1860,4664,2313,1708,2702,3446,680
gadC_2,putative glutamate/gamma-aminobutyrate antiporter,E745S_01764,548,124,0,0,0,355,123,149,86
nhaC_1,Na(+)/H(+) antiporter NhaC,E745S_01765,0,0,0,0,0,0,0,0,0
nhaC_2,Na(+)/H(+) antiporter NhaC,E745S_01766,7841,8150,6491,4860,4689,6515,6957,6734,1650
ccpA_1,Catabolite control protein A,E745S_01767,153,165,0,680,174,122,249,238,97
mro_1,Aldose 1-epimerase,E745S_01768,770,698,670,1473,533,496,748,622,35
pgmB,Beta-phosphoglucomutase,E745S_01769,669,236,364,184,153,186,316,261,415
malP,Maltose phosphorylase,E745S_01770,6805,5600,6087,5398,3855,3888,5125,5792,2011
ptsG_3,PTS system glucose-specific EIICBA component,E745S_01771,8980,11070,11644,14736,10543,10904,13100,12652,12934
mapP,Maltose 6'-phosphate phosphatase,E745S_01772,2867,4096,3244,5436,5092,5084,4107,5152,2635
hypothetical protein,hypothetical protein,E745S_01773,2568,2274,1820,2002,2711,2992,3128,3371,2416
IS1380 family transposase IS1678,IS1380 family transposase IS1678,E745S_01774,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01775,137,731,89,408,0,255,367,287,144
yiaC,Peptidyl-lysine N-acetyltransferase YiaC,E745S_01776,0,0,0,0,0,0,0,0,0
padC,Phenolic acid decarboxylase PadC,E745S_01777,2798,1932,1764,1657,1993,1134,2001,1415,1552
hypothetical protein,hypothetical protein,E745S_01778,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01779,0,0,0,0,0,0,0,0,0
emrB,Multidrug export protein EmrB,E745S_01780,1171,826,626,273,0,1139,1392,525,339
hypothetical protein,hypothetical protein,E745S_01781,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01782,2110,1344,3183,2630,1818,2458,3582,2994,1810
hypothetical protein,hypothetical protein,E745S_01783,0,0,0,0,0,0,0,0,0
vdcB,putative UbiX-like flavin prenyltransferase,E745S_01784,0,0,0,0,0,0,0,0,0
lpdC,Gallate decarboxylase,E745S_01785,95,377,761,880,1111,737,605,768,511
hypothetical protein,hypothetical protein,E745S_01786,0,0,0,0,0,0,0,0,0
btuD_4,Vitamin B12 import ATP-binding protein BtuD,E745S_01787,30918,25194,22699,39727,39570,28882,30567,55329,19746
hssR,Heme response regulator HssR,E745S_01788,152,861,1021,1264,1430,543,518,394,474
sasA_3,Adaptive-response sensory-kinase SasA,E745S_01789,343,449,789,339,0,493,132,581,0
gltC_2,HTH-type transcriptional regulator GltC,E745S_01790,314,151,0,687,771,400,347,273,32
ydfK,putative membrane protein YdfK,E745S_01791,753,329,308,511,726,1287,343,231,876
hypothetical protein,hypothetical protein,E745S_01792,3851,3215,4142,4135,3518,3808,5462,2587,6681
hypothetical protein,hypothetical protein,E745S_01793,79,58,239,77,0,283,146,259,0
hypothetical protein,hypothetical protein,E745S_01794,331,1068,1769,354,1689,1238,723,1129,481
hypothetical protein,hypothetical protein,E745S_01795,416,465,1014,794,1385,567,1195,977,1175
hypothetical protein,hypothetical protein,E745S_01796,268,386,0,0,327,835,180,609,0
hypothetical protein,hypothetical protein,E745S_01797,362,503,198,0,748,215,277,422,588
bceA_1,Bacitracin export ATP-binding protein BceA,E745S_01798,0,0,0,0,0,0,0,0,0
bceB_1,Bacitracin export permease protein BceB,E745S_01799,481,479,0,36,587,160,106,486,33
mro_2,Aldose 1-epimerase,E745S_01800,958,459,973,1156,1485,506,467,842,154
hypothetical protein,hypothetical protein,E745S_01801,6206,5134,5601,7328,5372,5925,6243,5910,1441
bglF_1,PTS system beta-glucoside-specific EIIBCA component,E745S_01802,0,0,0,0,0,0,0,0,0
rbsD,D-ribose pyranase,E745S_01803,282,186,179,1084,0,596,735,501,0
rbsK,Ribokinase,E745S_01804,482,177,269,837,1088,334,0,247,240
degA_2,HTH-type transcriptional regulator DegA,E745S_01805,0,80,0,291,180,207,0,183,212
yecD,Isochorismatase family protein YecD,E745S_01806,764,938,1266,1037,673,2028,640,1184,401
putative ABC transporter ATP-binding protein,putative ABC transporter ATP-binding protein,E745S_01807,3888,1939,2481,2283,3339,2616,2805,2513,1435
hypothetical protein,hypothetical protein,E745S_01808,6512,4987,4268,4368,5766,5357,7317,5703,4508
treA,Trehalose-6-phosphate hydrolase,E745S_01809,0,214,350,297,1318,230,225,166,213
hypothetical protein,hypothetical protein,E745S_01810,174,473,1137,455,344,856,671,407,134
hypothetical protein,hypothetical protein,E745S_01811,649,390,101,0,0,134,210,198,0
agrA,Accessory gene regulator protein A,E745S_01812,19036,21446,20399,30310,20375,15008,15821,25801,9008
hypothetical protein,hypothetical protein,E745S_01813,4226,5125,4007,4186,3056,4016,3065,3855,1083
hypothetical protein,hypothetical protein,E745S_01814,0,0,0,0,0,0,0,0,0
agrB,Accessory gene regulator protein B,E745S_01815,440,716,541,605,1239,565,1091,798,879
hypothetical protein,hypothetical protein,E745S_01816,145,0,0,0,0,0,0,65,0
Deoxyguanosine kinase,Deoxyguanosine kinase,E745S_01817,496,1624,1843,2471,974,861,1200,1263,433
hypothetical protein,hypothetical protein,E745S_01818,6232,4622,4028,7909,5558,5683,6660,6272,3580
yjcD,Putative ATP-dependent DNA helicase YjcD,E745S_01819,6825,5785,5766,9247,5789,5498,5197,6561,3223
spxA_4,Regulatory protein Spx,E745S_01820,0,0,0,0,0,0,0,0,0
spxA_5,Regulatory protein Spx,E745S_01821,323,161,170,0,0,342,253,37,0
bsaA,Glutathione peroxidase BsaA,E745S_01822,0,0,0,0,0,0,0,0,0
luxS,S-ribosylhomocysteine lyase,E745S_01823,0,0,0,144,0,0,0,0,0
metB,Cystathionine gamma-synthase,E745S_01824,6,6,1,0,1,1,3,1,0
cysM,Cysteine synthase,E745S_01825,450,1081,610,1161,2320,1042,812,960,269
efp,Elongation factor P,E745S_01826,0,0,1,0,0,0,0,0,0
lysA,Diaminopimelate decarboxylase,E745S_01827,0,312,273,300,0,150,458,73,0
dapF,Diaminopimelate epimerase,E745S_01828,1652,1101,2348,1380,1594,899,1859,1468,343
dapA,4-hydroxy-tetrahydrodipicolinate synthase,E745S_01829,423,401,329,223,0,80,60,446,0
dapB,4-hydroxy-tetrahydrodipicolinate reductase,E745S_01830,0,0,0,0,0,0,0,0,0
dapH_2,2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase,E745S_01831,59,218,187,0,604,357,366,326,44
asd,Aspartate-semialdehyde dehydrogenase,E745S_01832,1461,992,783,3302,2296,2249,2704,981,3263
yclM,Aspartokinase 3,E745S_01833,506,958,1221,883,1013,1662,525,991,208
scmP,N-acetylcysteine deacetylase,E745S_01834,1525,1195,1086,870,1941,630,509,2226,398
dapX,putative N-acetyl-LL-diaminopimelate aminotransferase,E745S_01835,5201,2438,4930,6301,6154,5099,8924,4402,3947
npr_2,NADH peroxidase,E745S_01836,7616,7225,7417,12844,17399,10194,12748,14678,8949
hypothetical protein,hypothetical protein,E745S_01837,0,0,0,0,0,0,0,0,0
IS3 family transposase ISEfa10,IS3 family transposase ISEfa10,E745S_01838,0,0,0,0,0,0,0,0,1
hypothetical protein,hypothetical protein,E745S_01839,0,368,249,0,347,129,0,373,185
hypothetical protein,hypothetical protein,E745S_01840,2423,2405,1700,3179,2604,2171,1148,2200,1125
umuC_1,Protein UmuC,E745S_01841,5469,6018,5733,7936,8439,4596,6194,7611,5831
galK_2,Galactokinase,E745S_01842,1013,1356,1571,1426,1211,2043,1302,2361,2637
galM,Aldose 1-epimerase,E745S_01843,336,546,696,584,507,460,757,796,0
lacS,Lactose permease,E745S_01844,2711,1954,3704,3343,6343,3594,3190,4499,2128
rhaS_2,HTH-type transcriptional activator RhaS,E745S_01845,0,0,0,0,0,0,0,0,0
kefG,Glutathione-regulated potassium-efflux system ancillary protein KefG,E745S_01846,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01847,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01848,348,237,68,588,167,0,113,389,33
yifK,putative transport protein YifK,E745S_01849,4778,1870,3107,3821,2253,3522,4587,3011,2031
scaC_2,Manganese import ATP-binding protein ScaC,E745S_01850,565,1397,810,2869,366,2021,1554,2119,967
mntB,Manganese transport system membrane protein MntB,E745S_01851,0,63,0,154,0,134,228,31,0
ssaB_2,Manganese ABC transporter substrate-binding lipoprotein,E745S_01852,1004,419,911,277,0,1144,950,682,179
hypothetical protein,hypothetical protein,E745S_01853,1785,1935,3348,2919,1260,2040,2160,1248,1620
queG,Epoxyqueuosine reductase,E745S_01854,1268,220,1009,668,1508,740,965,1455,706
hypothetical protein,hypothetical protein,E745S_01855,321,1092,557,854,470,523,673,1124,0
pckA,Phosphoenolpyruvate carboxykinase (ATP),E745S_01856,0,0,0,0,0,0,0,0,0
thiO,Glycine oxidase,E745S_01857,4470,8052,5017,7668,6357,4718,4475,7335,2105
ribZ_2,Riboflavin transporter RibZ,E745S_01858,0,0,133,263,0,0,0,123,0
hypothetical protein,hypothetical protein,E745S_01859,2156,1942,1703,1791,3459,1419,1432,2287,2338
argR_2,Arginine repressor,E745S_01860,0,0,0,0,0,0,0,0,0
algC,Phosphomannomutase/phosphoglucomutase,E745S_01861,4947,3688,4289,4777,7104,4529,5681,3274,2067
hypothetical protein,hypothetical protein,E745S_01862,401,1122,277,563,180,965,402,714,197
ohrB_1,Organic hydroperoxide resistance protein OhrB,E745S_01863,0,0,0,0,0,0,0,0,0
rclA,putative pyridine nucleotide-disulfide oxidoreductase RclA,E745S_01864,3639,3369,2018,3065,1454,2742,3600,4490,1833
hypothetical protein,hypothetical protein,E745S_01865,0,0,0,0,0,0,0,0,0
acuR,Transcriptional regulator AcuR,E745S_01866,4824,3595,5010,4886,2656,3465,2967,5025,2124
hypothetical protein,hypothetical protein,E745S_01867,0,0,0,0,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01868,0,0,0,0,0,0,0,0,0
