gene_id,product_name,locus_tag_internal,ERR1801012,ERR1801013,ERR1801014,ERR1801009,ERR1801010,ERR1801011,ERR1801006,ERR1801007,ERR1801008
bioY2,Biotin transporter BioY2,E745S_01562,2582.67670498873,2195.7517494092,1332.73499199568,445.670728126205,372.678233241666,968.098468755933,393.264977143133,450.70944764964,1133.87392430084
nirC,Nitrite transporter NirC,E745S_01564,631.756113391098,1378.19567407257,807.943976776935,1380.21904132442,1649.66244449383,1055.17610880276,661.001178099954,1354.53426526733,1860.80033307836
hypothetical protein,hypothetical protein,E745S_01565,0,144.580527317801,145.834420050646,0,176.909908309899,199.766350695669,37.7464152168632,97.8408409488541,492.275220391101
Putative bifunctional phosphatase/peptidyl-prolyl cis-t,Putative bifunctional phosphatase/peptidyl-prolyl cis-trans isomerase,E745S_01566,0,0,122.415754057111,168.026665900365,0,221.108909530676,113.23924565059,238.988283629168,0
hypothetical protein,hypothetical protein,E745S_01568,247.343339663725,306.843565170873,134.125087053879,131.22082479838,325.083181767429,261.23292014049,39.5020624362522,35.2868606700785,52.5093568417175
mutS_2,DNA mismatch repair protein MutS,E745S_01569,5294.17806605232,3838.14493383228,3444.67287068533,2638.8187816162,314.306943697791,3222.72638408611,2020.74994951672,5158.29745068057,2471.22160636333
mutL,DNA mismatch repair protein MutL,E745S_01570,170.048546018811,526.314725343938,125.609208510775,132.020951778858,0,267.208836614292,292.315262028266,208.513267595919,0
maf,dTTP/UTP pyrophosphatase,E745S_01571,3420.5522680996,3780.93681151228,3267.96839091593,2449.98881422341,2334.85158175502,2978.56751101362,2994.25633266792,3162.18390050272,1983.86913817614
hypothetical protein,hypothetical protein,E745S_01572,4386.22189003673,5140.40982737103,5457.61366131139,5664.09889480324,9694.124163479,5841.88520431821,7217.46571890813,4978.65525090563,4422.27239651339
treR,HTH-type transcriptional regulator TreR,E745S_01573,3824.54638955035,3626.99495508757,5070.14118760019,2726.0326224883,3142.17141713877,2983.68972513403,2554.46670421098,2860.64163659478,1165.05135492561
msrB,Peptide methionine sulfoxide reductase MsrB,E745S_01574,0,0,0,0,0,0,0,68.9697731278808,0
ruvB,Holliday junction ATP-dependent DNA helicase RuvB,E745S_01576,706.989712538814,370.292573562138,130.931632600215,320.050792191171,0,186.107113041264,248.424081543542,557.372003766013,124.709722499079
brnQ_1,Branched-chain amino acid transport system 2 carrier protein,E745S_01581,5093.21160257554,1899.30966102378,3067.845245153,999.35859861693,669.024780156726,1044.93168056196,471.391278405943,1288.772388564,774.513013415333
Potassium channel,Potassium channel,E745S_01582,2065.3168861921,765.548691409365,2249.25642019719,1496.23745349372,1294.04658819576,1365.07006308707,2364.85680451697,1029.73475228138,2348.15280126555
cycA,D-serine/D-alanine/glycine transporter,E745S_01583,520.451610542422,1665.27643335108,972.939123549564,376.859807805103,1702.64561500289,1153.3518794438,750.539186288792,562.183848402842,62.3548612495395
artM_2,Arginine transport ATP-binding protein ArtM,E745S_01584,897.650203529602,1392.7577415722,1503.05256285775,252.840125831025,0.898019839136544,182.692303627663,420.477509043662,380.937700415621,0
mltF_2,Membrane-bound lytic murein transglycosylase F,E745S_01585,147.375406549636,58.2482699985386,128.802662964439,134.421332720292,140.091094905301,66.5887835652229,259.83578846957,93.8309704181634,41.0229350325918
hypothetical protein,hypothetical protein,E745S_01587,316.393355319848,1111.91786836496,942.069063830814,812.128885185096,0,278.306967208496,380.97544660741,443.491680694396,329.824397662038
cobB,NAD-dependent protein deacetylase,E745S_01588,779.131519940734,1234.65529443331,733.430039524781,730.515933176347,624.123788199898,1181.52405710601,1046.36574275584,639.975336698243,364.283663089415
nadR,Transcription repressor NadR,E745S_01590,0,172.664514638525,260.798780382542,196.031110217092,0,116.95722241584,136.940483112341,448.303525331225,318.337975852912
hypothetical protein,hypothetical protein,E745S_01594,927.537523738969,1054.70974604497,1116.64457396443,449.671363028595,1153.95549329046,1424.82922782509,834.810252819463,1101.91242183382,989.473192986114
kup,Low affinity potassium transport system protein kup,E745S_01595,6866.86946741417,5272.50858254629,5086.10845986851,11284.1908056802,9209.19345034526,5549.91899945531,8756.29050670257,7094.26294289806,8070.03177961145
hypothetical protein,hypothetical protein,E745S_01596,5817.72146834053,6035.97697859856,4021.62364198058,5059.20289756193,5285.7447731577,6942.30753785119,3146.99764075476,5730.10498835707,3439.36287313249
hypothetical protein,hypothetical protein,E745S_01598,638.97029413129,1672.55746710089,1924.58855074137,1549.04583420527,2900.60408041104,2085.59484935692,1470.35454623828,1151.63481641438,705.594482560578
ctc,General stress protein CTC,E745S_01599,70.0806129047221,0,126.673693328663,0,0,0,0,0,0
rsuA,Ribosomal small subunit pseudouridine synthase A,E745S_01600,340.097092037622,572.081223199933,664.238526362065,436.869331340948,2630.30010883094,838.335711039089,616.232174005534,1006.47750320338,895.940901111804
yfnB_2,Putative HAD-hydrolase YfnB,E745S_01601,1854.04445022934,1405.23951371474,634.432951461204,869.738027779506,1336.25352063518,1145.66855826319,1610.8063237894,1339.29675725071,603.857603679751
udk,Uridine kinase,E745S_01602,2980.48724294789,3079.87727617273,2188.58078557757,1917.90437220559,1419.76936567488,3329.43917826115,1424.70771853416,2612.83163779809,889.37723150659
hypothetical protein,hypothetical protein,E745S_01606,6309.31635592219,3079.87727617273,7009.63252579199,6898.69482568068,5997.87450559298,5148.67889335717,6437.08052988972,5667.5510080783,6622.74263166162
hypothetical protein,hypothetical protein,E745S_01607,2693.98120783741,3071.55609474437,3356.32063080063,2901.26043121296,1212.32678283434,2695.13832968473,2415.77057387925,1314.43555996043,1786.9590500197
hypothetical protein,hypothetical protein,E745S_01608,7102.87623734331,6435.39368715997,7313.01069889005,4639.13623281102,3894.71204233519,6250.80863159695,4640.17560084509,4343.49175884421,6727.76134534505
hypothetical protein,hypothetical protein,E745S_01609,996.587539395092,584.562995342477,433.245320880386,1121.77802663005,590.897054151846,1095.30011941258,860.267137500604,799.568183819734,2779.71407780842
ubiB,putative protein kinase UbiB,E745S_01610,23202.8664549546,13991.0264241133,19691.9046461087,37928.4192555952,23216.5069011971,17104.7803527283,29447.4708108115,18260.1484226595,35182.910001352
hypothetical protein,hypothetical protein,E745S_01611,2345.63933781099,1894.10892263105,3503.21953566916,1879.49827714265,927.65449382805,3612.86835959004,1138.53722177376,1981.67801626737,0
ndoA,Endoribonuclease EndoA,E745S_01617,34.0097092037622,0,0,0,0,0,0,7.21776695524334,0
rpsN2_2,Alternate 30S ribosomal protein S14,E745S_01618,1129.53458446434,498.230738023214,1068.74275715948,844.934091384691,514.56536782524,1330.92196895106,357.274209145659,284.700807679043,1166.69227232691
Zinc-type alcohol dehydrogenase-like protein,Zinc-type alcohol dehydrogenase-like protein,E745S_01619,4508.86296261999,5221.54134629757,3601.15213891485,4647.93762959628,4616.71999300098,5375.76371936165,6075.41720269559,5110.98097841842,3524.69057800028
hypothetical protein,hypothetical protein,E745S_01620,14564.400317199,11628.8510461368,15623.4436721411,11154.5702348428,10831.0172798259,9685.25319932633,13919.6489789256,9140.09888765648,12397.1309668492
kimA,Potassium transporter KimA,E745S_01621,4785.06302524448,6919.06235768355,6551.90405410018,6417.81851041345,2591.68525574807,5321.12676874403,6101.75191098642,6832.01741019089,4975.26156075273
hypothetical protein,hypothetical protein,E745S_01623,220.547811200155,260.036919636333,267.185689289869,190.430221353747,0,282.575478975497,474.902572844721,290.31462642201,679.33980413972
hypothetical protein,hypothetical protein,E745S_01624,113.365697345874,0,679.141313812496,0,0,0,0,0,0
opuCD,Glycine betaine/carnitine/choline transport system permease protein OpuCD,E745S_01626,13393.6418427907,12235.2571427287,10205.2159490915,12209.1375951127,14265.9431645231,11858.7793910835,11505.6340522657,9055.08963240584,5516.76430318294
opuCC,Glycine betaine/carnitine/choline-binding protein OpuCC,E745S_01627,1375.84732687947,581.442552306841,943.133548648702,468.874410560065,483.134673455461,897.241173423709,664.512472538732,578.223330525605,950.091175354825
opuCB,Carnitine transport permease protein OpuCB,E745S_01628,9468.09692287768,5835.22847663931,5871.6982554698,8344.5242794043,8646.13501120665,6565.82480000166,9660.4488246879,5325.91003886345,4473.14083595381
opuCA_2,Carnitine transport ATP-binding protein OpuCA,E745S_01629,965.669621937127,495.110294987578,136.254056689654,180.828697588011,0,671.863752126031,334.450795293602,129.91980519438,996.036862591328
queA,S-adenosylmethionine:tRNA ribosyltransferase-isomerase,E745S_01630,122.641072583264,271.478544100332,69.1915131627151,110.417523305954,281.080209649738,233.91444483168,0,217.334982763438,0
Calcium-transporting ATPase 1,Calcium-transporting ATPase 1,E745S_01632,2312.66022585583,1555.02077942527,1520.08431994396,1853.09408678688,1156.64955280787,2937.58979805041,1885.56511362377,1153.23876462666,1409.54804771985
hypothetical protein,hypothetical protein,E745S_01633,16094.8372313683,13091.2986821716,13631.7925778728,14207.8547923465,11397.667798321,15153.2167728552,17488.8797759434,15832.5728033793,26285.8558514835
tgt,Queuine tRNA-ribosyltransferase,E745S_01634,1253.20625429621,1058.87033675915,299.120233826507,441.670093223816,442.723780694316,1305.31089834905,1096.40168850842,886.983361388792,59.0730264469321
adhE,Aldehyde-alcohol dehydrogenase,E745S_01637,7360.52554949302,5978.76885627857,4545.35017238144,6853.88771477392,4372.45859675584,5692.48729247316,6459.90394374178,6334.79346438524,5124.58504427136
rhaB,Rhamnulokinase,E745S_01640,149.436601046834,113.376096961441,143.70545041487,104.01650746213,0,65.7350812118226,223.845020472096,213.325112232748,0
rhaA,L-rhamnose isomerase,E745S_01641,3484.44929751273,3683.16292972902,2168.3555740377,3573.36709481442,2178.59612974526,2289.62971181959,1843.42958035844,3190.25299421756,3065.23370563526
rhaD,Rhamnulose-1-phosphate aldolase,E745S_01642,64.9276266617278,0,0,355.256379332199,0,0,27.2125319005293,80.999384719953,0
rhaM,L-rhamnose mutarotase,E745S_01643,0,60.3285653556293,131.996117418103,0,0,0,51.7915929719751,56.9401615358086,0
fucO,Lactaldehyde reductase,E745S_01644,5444.64526434775,4592.25200077764,3432.96353768856,4985.59121535796,1325.47728256554,4969.40139914311,4224.9650334596,5265.76198090308,3797.08286661669
iclR,Transcriptional repressor IclR,E745S_01645,247.343339663725,826.917404443539,1466.86007904956,788.925202751236,1517.65352814076,1355.67933719967,670.657237806593,862.924138204648,49.2275220391101
kdgA,KHG/KDPG aldolase,E745S_01646,2227.12065422212,2678.38027225423,1693.59534525969,1530.64291365427,1358.70401661359,1211.40363947502,2100.63189799892,2292.04199534283,1401.34346071333
kdgK,2-dehydro-3-deoxygluconokinase,E745S_01647,2371.40426902596,1918.03231923759,2194.9676944849,2354.77370354654,4958.865551712,1548.61606906813,1490.54448926125,3325.7866181549,3475.46305596117
kduI1,4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase 1,E745S_01648,5609.54082412357,6096.30554395419,4582.60714100752,3409.34106381645,6116.413124359,3829.70875735372,3806.24317163532,4426.89706588258,4156.4437775022
kduD,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase,E745S_01650,6.18358349159313,2.08029535709066,12.7738178146551,10.401650746213,8.98019839136544,3.41480941360118,5.26694165816696,4.00987053069074,4.92275220391101
Deoxyguanosine kinase,Deoxyguanosine kinase,E745S_01655,0,0,0,0,0,0,78.1263012628099,31.2769901393878,0
hypothetical protein,hypothetical protein,E745S_01656,1348.0212011673,531.515463736665,807.943976776935,1489.8364376499,461.582197316184,1209.69623476822,651.345118393314,599.074657285197,881.172644500071
hypothetical protein,hypothetical protein,E745S_01657,2345.63933781099,1185.76835354168,681.270283448272,1629.85865923354,2791.94367987552,1849.11929746504,910.30308325319,1308.82174121746,2717.35921655888
hypothetical protein,hypothetical protein,E745S_01661,9806.1328204181,6461.3973791236,9267.40482453228,8362.12707297481,10184.4429956476,5603.70224771953,4768.33784786049,6055.70647544916,7188.85913511138
hypothetical protein,hypothetical protein,E745S_01662,8490.06013395736,8581.21834799899,11727.4292386713,10038.3930970761,12831.8054814221,7833.5727948011,9196.08013515951,8121.59177286103,11832.6553808008
hypothetical protein,hypothetical protein,E745S_01663,1876.71758969851,1930.51409138014,665.303011179953,340.053966703119,581.018835921344,951.024421687927,1295.66764790907,1041.76436387346,2300.56619662775
rspR_2,HTH-type transcriptional repressor RspR,E745S_01664,2929.98797776654,3550.02402687522,2289.70684327693,3520.55871410288,3733.06847129062,2429.63689777724,3362.06442512991,2949.66076237611,3340.90782905427
1,4-dihydroxy-2-naphthoyl-CoA hydrolase,1,4-dihydroxy-2-naphthoyl-CoA hydrolase,E745S_01666,103.059724859885,0,241.638053660559,259.241141674848,236.179217692911,85.3702353400294,173.80907471951,68.1677990217426,0
nnrD,ADP-dependent (S)-NAD(P)H-hydrate dehydratase,E745S_01667,24174.7196603833,22906.1321769253,26605.7335382908,32524.3616294472,28568.7051424509,23204.4836677734,35687.9188521296,20815.2379248157,57067.8253825391
pepV,Beta-Ala-Xaa dipeptidase,E745S_01668,115.426891843072,653.212742126469,212.896963577585,425.667553614257,655.554482569677,943.341100507325,56.1807110204476,242.196180053721,142.759813913419
hypothetical protein,hypothetical protein,E745S_01669,0,0,0,0,0,0,0,44.9105499437363,0
3-sulfolactaldehyde dehydrogenase,3-sulfolactaldehyde dehydrogenase,E745S_01670,139.130628560845,120.657130711259,0,157.625015154152,1136.89311634687,0,410.821449337023,515.66935024683,367.565497892022
hypothetical protein,hypothetical protein,E745S_01672,0,0,0,0,666.330720639316,79.3943188662273,0,16.8414562289011,0
pepA,Glutamyl aminopeptidase,E745S_01673,200.966463476777,0,332.119263181033,471.274791501499,413.08912600281,429.412283760348,573.218817130504,235.780387204616,119.786970295168
ytpP,Thioredoxin-like protein YtpP,E745S_01674,400.902329704954,141.460084282165,68.1270283448272,437.669458321426,0,244.158873072484,157.130426135314,251.017895221241,0
hypothetical protein,hypothetical protein,E745S_01676,90.6925578766992,0,0,0,0,0,0,0,0
htrA,Serine protease Do-like HtrA,E745S_01677,136.038836815049,95.6935864261706,143.70545041487,0,0,315.016168404708,177.320369158288,42.5046276253219,0
rlmH,Ribosomal RNA large subunit methyltransferase H,E745S_01678,0,0,0,0,0,14.512940007805,0,0,0
hypothetical protein,hypothetical protein,E745S_01681,0,50.9672362487213,180.962419040947,212.033649826651,0,287.697693095899,290.559614808877,299.938315695668,720.362739172312
IS982 family transposase ISEfm1,IS982 family transposase ISEfm1,E745S_01682,240.129158923533,53.0475316058119,78.7718765237065,139.222094603159,0,40.9777129632141,205.410724668511,100.246763267269,0
rhaR_5,HTH-type transcriptional activator RhaR,E745S_01683,2790.8573492057,5058.23816076595,4330.32423916808,2957.26931984642,4258.41007718549,3069.05996047406,2723.00883727232,11396.0520482231,1677.01758413235
agaA_2,Alpha-galactosidase AgaA,E745S_01684,4650.05478567803,4442.47073506711,4676.28180498166,4211.86842523581,7084.4785109482,4885.73856850988,5747.98899627954,4780.5676466895,6491.46923955732
hypothetical protein,hypothetical protein,E745S_01685,1396.45927185145,1327.22843782384,819.653309773703,3033.28138299182,1377.56243323546,2531.22747783187,1783.73757489921,2223.87419632109,1023.93245841349
hypothetical protein,hypothetical protein,E745S_01689,434.912038908717,938.21320604789,1195.41645048814,383.260823648927,1757.42482519022,1165.3037123914,2763.38872331827,1056.19989778394,1317.65667324685
hypothetical protein,hypothetical protein,E745S_01690,0,107.135210890169,0,132.020951778858,0,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01691,150.467198295433,0,260.798780382542,257.640887713892,176.011888470763,99.8831753478344,83.3932429209769,101.850711479545,595.653016673233
hypothetical protein,hypothetical protein,E745S_01693,2473.43339663725,1858.74390156051,1977.81279163577,1170.58577243921,1349.72381822223,2269.14085533798,1649.43056261595,1170.08022085556,310.133388846394
hypothetical protein,hypothetical protein,E745S_01694,1611.85409680861,3425.20630544978,1950.13618637068,1308.20761308141,1392.82877050078,1924.24510456426,1769.6923971441,1798.82792006787,2963.49682675443
hypothetical protein,hypothetical protein,E745S_01695,3999.74792181215,5250.66548129684,4662.44350234911,6360.20936781904,4759.50514742369,6621.31545297268,3091.69475334401,4483.83722741839,4990.02981736446
hypothetical protein,hypothetical protein,E745S_01696,0,0,0,0,309.816844502108,0,0,0,0
hypothetical protein,hypothetical protein,E745S_01700,367.923217749791,422.299957489405,149.02787450431,216.03428472904,0.898019839136544,321.845787231911,152.741308086842,372.115985248101,0
hypothetical protein,hypothetical protein,E745S_01701,1.03059724859885,26.0036919636333,146.898904868534,122.419428013123,0,70.0035929788241,132.551365063869,331.215305835055,635.035034304521
hypothetical protein,hypothetical protein,E745S_01702,212.303033211364,702.099683018099,819.653309773703,597.694854417011,299.040606432469,443.071521414752,363.41897441352,418.630483404114,10323.0113716014
IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_01703,0,0,0,0,383.454471311305,103.297984761436,80.7597720918934,58.5441097480848,1.64091740130367
hypothetical protein,hypothetical protein,E745S_01704,0,162.263037853072,5.32242408943963,103.216380481653,0,397.825296684537,308.993910612462,0,68.9185308547542
norR,Anaerobic nitric oxide reductase transcription regulator NorR,E745S_01706,19048.5289458526,21302.2244566084,16622.9949161378,23284.4952588881,16990.5353564634,17679.3220365667,14026.7434593083,17125.355062474,20273.5344931069
sorB_2,PTS system sorbose-specific EIIB component,E745S_01707,0,78.0110758908999,0,104.01650746213,308.918824662971,69.1498906254238,201.899430229733,2.40592231841445,0
agaC_1,N-acetylgalactosamine permease IIC component 1,E745S_01708,166.956754273014,769.709282123546,401.310776343748,298.447363718267,283.774269167148,302.210633103704,172.053427500121,400.185078962936,817.176865849228
manZ_2,PTS system mannose-specific EIID component,E745S_01709,5207.60789717001,2713.74529332477,3337.15990407865,3260.51744544755,3310.99914689644,1790.21383508042,2507.94205289717,3315.36095477511,4369.76303967167
hypothetical protein,hypothetical protein,E745S_01710,406.055315947949,477.427784452308,0,126.420062915512,0,90.4924494604311,113.23924565059,216.5330086573,0
hypothetical protein,hypothetical protein,E745S_01711,5927.99537394061,5795.70286485459,4793.37513494933,6614.64974761102,4085.99026807128,5009.52540975292,4146.83873219679,4273.72001161019,7403.81931468216
gmuE_2,Putative fructokinase,E745S_01712,1666.47575098435,1460.36734067765,4699.70047097519,1509.83961216185,2051.975332427,1535.81053376713,1950.52406074116,1436.33562409342,1435.80272614071
hypothetical protein,hypothetical protein,E745S_01713,317.423952568447,1361.55331121584,464.115380599135,316.850284269259,133.804956031345,176.716387153861,402.921036849773,521.283168989797,54.1502742430211
hypothetical protein,hypothetical protein,E745S_01716,2690.88941609161,2262.3212008361,1219.89960129956,2974.87211341693,813.605974257709,2755.75119677615,1850.45216923599,2423.56574874949,3283.47572000865
sstT,Serine/threonine transporter SstT,E745S_01717,5279.74970457193,5776.98020664078,6279.39594072087,3777.39947483629,7598.1458589343,4633.89637425679,4697.23413547523,3426.83535552831,1947.76895534746
hypothetical protein,hypothetical protein,E745S_01718,705.959115290215,1035.98708783115,271.443628561421,182.428951548967,0,605.274968560808,245.790610714458,473.164722621508,0
manR_2,Transcriptional regulator ManR,E745S_01719,2922.77379702635,3399.20261348615,5356.48760361204,2386.77878276566,1865.1872058866,2458.66277779285,2056.7407175142,3576.80451337614,3076.72012744438
hypothetical protein,hypothetical protein,E745S_01723,592.593417944341,1402.11907067911,675.947859358833,783.32431388789,1228.49113993879,514.782519100377,676.802003074454,2020.172773362,812.254113645317
paiA,Spermidine/spermine N(1)-acetyltransferase,E745S_01724,2739.32748677576,2044.93033602012,3063.58730588145,3302.1240484324,2283.66445092423,2176.94100117075,2518.4759362135,3082.78846399504,1078.08273265651
hypothetical protein,hypothetical protein,E745S_01725,2033.36837148554,4370.70054524749,4188.74775838899,2081.13027622309,2605.15555333512,4022.64548922218,3431.41249029578,1715.4226130295,3828.26029724146
hypothetical protein,hypothetical protein,E745S_01727,1593.30334633383,2787.59577850149,1763.85134324029,1771.48113477813,1909.19017800429,1988.27278106928,3030.24710066539,2000.12342070854,2572.95848524416
hypothetical protein,hypothetical protein,E745S_01728,1825.18772726857,1588.30550513872,1476.44044241055,1997.91707025338,2690.46743805309,1570.81233025654,1664.35356398076,2311.28937389014,1517.8485962059
pbuG,Guanine/hypoxanthine permease PbuG,E745S_01729,124.702267080461,43.686202498904,139.447511143318,223.235427553342,277.488130293192,188.668220101465,130.79571784448,227.760646143234,80.4049526638799
malL_2,Oligo-1,6-glucosidase,E745S_01730,4583.06596451911,3621.79421669485,3425.51214396334,3958.2281724243,3651.34866592919,2785.63077914516,3678.95874822962,3192.65891653597,1921.5142769266
putative oxidoreductase,putative oxidoreductase,E745S_01732,1250.11446255041,664.654366590467,444.954653877153,453.671997930984,505.585169433875,353.432774307722,544.250638010586,946.329445243015,321.619810655519
hchA,Protein/nucleic acid deglycase 1,E745S_01733,2310.59903135863,3430.40704384251,2781.49882914115,2465.99135383297,1140.48519570341,2219.62611884076,2850.29326067802,2193.39918028784,3258.86195898909
npr_1,NADH peroxidase,E745S_01734,428.728455417123,46.80664553454,0,0,0,0,93.0493026276163,40.9006794130456,0
hypothetical protein,hypothetical protein,E745S_01735,10123.5567729865,10350.5095492046,8208.24243073379,9074.24008560017,8017.52112381107,6225.19756099494,7411.46473665061,8935.59549059125,3918.51075431317
glpK,Glycerol kinase,E745S_01736,1060.48456880822,1392.7577415722,2040.61739589115,1986.71529252669,1036.31489436357,1307.87200540925,476.65822006411,1189.32759940287,2207.03390475344
glpO,Alpha-glycerophosphate oxidase,E745S_01737,393.688148964762,612.646982663201,679.141313812496,391.262093453706,978.841624658834,802.480212196276,50.0359457525861,560.579900190566,54.1502742430211
mutS2_1,Endonuclease MutS2,E745S_01739,950.210663208144,292.281497671238,501.372349225213,168.026665900365,152.663372653213,411.484534338942,456.468277041137,647.995077759624,0
pgsA2,Putative cardiolipin synthase,E745S_01740,6657.6582259486,5011.43151523141,4194.07018247843,6150.57609893382,10434.9905307666,5445.76731234047,7033.12276087228,2628.87111992085,5539.73714680119
cdr_1,Coenzyme A disulfide reductase,E745S_01744,4447.02712770406,2880.16892189203,3810.85564803877,4380.69521811665,4705.62395707549,5160.63072630478,3956.35100889308,4492.65894258591,1668.81299712583
helD_2,DNA helicase IV,E745S_01745,1839.61608874896,2909.29305689129,3396.77105388037,1969.11249895618,2566.54070025224,3025.52114045064,3996.73089493903,1214.9907707993,1750.85886719102
hypothetical protein,hypothetical protein,E745S_01746,4177.01064857116,4311.4121275704,4761.44059041269,5236.83108722803,2280.97039140682,2269.14085533798,2733.54272058865,3957.74221379176,2285.79794001601
hypothetical protein,hypothetical protein,E745S_01747,80.3865853907106,364.051687490866,202.252115398706,222.435300572864,0,107.566496528437,150.107837257758,74.5835918708478,0
pgaC,Poly-beta-1,6-N-acetyl-D-glucosamine synthase,E745S_01748,605.991182176126,1349.0715390733,252.282901839438,616.897901948481,320.593082571746,1095.30011941258,993.696326174167,1360.1480840103,662.930630126683
hypothetical protein,hypothetical protein,E745S_01749,4398.58905701991,2572.28520904261,3000.78270162606,3435.74525417222,2977.83378657678,1898.63403396225,2847.65978984894,4606.53926565753,4453.44982713816
hypothetical protein,hypothetical protein,E745S_01750,135.00823956645,0,0,0,0,0,0,0,0
dhaK,PTS-dependent dihydroxyacetone kinase, dihydroxyacetone-binding subunit DhaK,E745S_01752,495.717276576049,295.401940706874,659.980587090514,425.667553614257,975.249545302287,614.665694448212,625.010410102479,1036.95251923663,1782.03629781579
hypothetical protein,hypothetical protein,E745S_01754,1343.89881217291,2739.74898528841,2511.11968539762,1604.25459585824,1466.46639730998,2725.87161440714,2237.57238111126,2138.86494107044,1698.3495103493
anr,Transcriptional activator protein Anr,E745S_01755,1647.92500050957,2126.06185494666,2052.32672888792,1721.8732619885,3074.81992920353,2474.02942015405,2898.57355921122,1369.77177328396,1148.64218091257
Multidrug efflux system permease protein,Multidrug efflux system permease protein,E745S_01756,9692.76712307223,14601.5931114194,7245.94815536311,11370.6045195718,8411.75183319201,7219.76080270628,8942.38911195781,12335.1637265109,11479.8581395205
hypothetical protein,hypothetical protein,E745S_01760,3478.26571402113,4644.25938470491,2484.50756495042,4175.8627111143,3434.02786485815,2138.52439526774,3224.24611840787,1956.01484487094,1383.29336929899
hypothetical protein,hypothetical protein,E745S_01761,161.80376803002,87.3724049978079,59.6111498017238,0.800126980477927,0,40.1240106098138,0,361.690321868305,0
hypothetical protein,hypothetical protein,E745S_01763,3055.7208420956,2943.61793028329,1979.94176127154,3731.79223694905,2077.11988792283,1458.1236196077,2371.87939339452,2763.60276975206,1115.8238328865
gadC_2,putative glutamate/gamma-aminobutyrate antiporter,E745S_01764,564.767292232172,128.978312139621,0,0,0,303.064335457104,107.972303992423,119.494141814584,141.118896512116
nhaC_2,Na(+)/H(+) antiporter NhaC,E745S_01766,8080.91302626362,8477.20358014446,6909.57095291052,3888.61712512272,4210.81502571126,5561.87083240291,6107.01885264459,5400.49363073429,2707.51371215106
ccpA_1,Catabolite control protein A,E745S_01767,157.681379035625,171.62436695998,0,544.08634672499,156.255452009759,104.151687114836,218.578078813929,190.869837260879,159.168987926456
mro_1,Aldose 1-epimerase,E745S_01768,793.559881421118,726.023079624642,713.20482798491,1178.58704224399,478.644574259778,423.436367286546,656.612060051481,498.827894017928,57.4321090456285
pgmB,Beta-phosphoglucomutase,E745S_01769,689.469559312634,245.474852136698,387.472473711205,147.223364407939,137.397035387891,158.788637732455,277.39226066346,209.315241702057,680.980721541023
malP,Maltose phosphorylase,E745S_01770,7013.21427671521,5824.82699985386,6479.5190864838,4319.08544061985,3461.86647987138,3319.19475002034,4498.84599968428,4645.03402275216,3299.88489402168
ptsG_3,PTS system glucose-specific EIICBA component,E745S_01771,9254.76329241771,11514.4348014968,12394.861219487,11790.6711843227,9467.82316401659,9308.7704614768,11499.4892869979,10146.5763908599,21223.6256684617
mapP,Maltose 6'-phosphate phosphatase,E745S_01772,2954.72231173292,4260.44489132168,3453.18874922843,4349.49026587801,4572.71702088328,4340.22276468709,3605.22156501528,4131.77059482374,4323.81735243517
hypothetical protein,hypothetical protein,E745S_01773,2646.57373440186,2365.29582101209,1937.36236855602,1601.85421491681,2434.53178389917,2554.27744137368,2745.83225112438,2703.4547117917,3964.45644154967
hypothetical protein,hypothetical protein,E745S_01775,141.191823058043,760.347953016638,94.7391487920253,326.451808034994,0,217.694100117075,322.161264757879,230.166568461649,236.292105787729
padC,Phenolic acid decarboxylase PadC,E745S_01777,2883.6111015796,2009.56531494958,1877.7512187543,1325.81040665192,1789.75353939913,968.098468755933,1756.52504299868,1134.79336018548,2546.7038068233
emrB,Multidrug export protein EmrB,E745S_01780,1206.82937810926,859.161982478444,666.367495997841,218.434665670474,0,972.366980522935,1221.93046469473,421.036405722528,556.270999041944
hypothetical protein,hypothetical protein,E745S_01782,2174.56019454358,1397.95847996493,3388.25517533727,2104.33395865695,1632.60006755024,2098.40038465792,3144.36416992568,2401.11047377762,2970.06049635964
lpdC,Gallate decarboxylase,E745S_01785,97.9067386168912,392.13567481159,810.072946412711,704.111742820576,997.700041280701,629.178634456017,531.083283865169,615.916113514098,838.508792066176
btuD_4,Vitamin B12 import ATP-binding protein BtuD,E745S_01787,31864.0057321794,26205.4806132711,24162.740881238,31786.6445534466,35534.6450346331,24656.6313709073,26832.4342775316,44372.4253185176,32401.5550061423
hssR,Heme response regulator HssR,E745S_01788,156.650781787026,895.567151227531,1086.83899906357,1011.3605033241,1284.16836996526,463.56037789636,454.712629821748,315.977797818431,777.79484821794
sasA_3,Adaptive-response sensory-kinase SasA,E745S_01789,353.494856269407,467.026307666854,839.878521313573,271.243046382017,0,420.875260226345,115.872716479673,465.946955666264,0
gltC_2,HTH-type transcriptional regulator GltC,E745S_01790,323.60753606004,157.062299460345,0,549.687235588336,692.373295974276,341.480941360118,304.604792563989,218.938930975715,52.5093568417175
