feature,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,gene_only_label,gene_product_label,COG,EC_number,annotation_status,plot_label,tnseq_change
E745S_00385,98.0067418633587,-1.16323735041377,2.37572630974341,-0.489634410177243,0.624392622405707,0.987348298993471,CDS,ygaZ_1,Inner membrane protein YgaZ,Inner membrane protein YgaZ,ygaZ_1,ygaZ_1 / Inner membrane protein YgaZ,COG1296,,annotated,ygaZ_1 / Inner membrane protein YgaZ,Not significant
E745S_00386,65.1668697744602,1.18826633491678,2.99378854356975,0.39691057588854,0.691433405025394,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00386,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00391,4331.91867861616,-0.106572417485385,0.239722892421943,-0.444565040946542,0.656634116000789,0.987348298993471,CDS,malL_1,Oligo-1,6-glucosidase,Oligo-1,6-glucosidase,malL_1,malL_1 / Oligo-1,6-glucosidase,COG0366,3.2.1.10,annotated,malL_1 / Oligo-1,6-glucosidase,Not significant
E745S_00392,2.00403616274522,-1.98729803019121,3.81396613053493,-0.52105812222105,0.602326282744703,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00392,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00400,8170.57911682282,-0.037414535096534,0.21807995730663,-0.171563382342044,0.863780797193765,0.987348298993471,CDS,NA,putative ABC transporter permease,putative ABC transporter permease,E745S_00400,putative ABC transporter permease,COG0577,,annotated,putative ABC transporter permease,Not significant
E745S_00404,2433.72345100497,-0.0837704580234181,0.383713893708962,-0.2183148939792,0.827183770613114,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00404,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00409,290.483627435672,-0.697038549058093,1.41840265993092,-0.491425015440989,0.62312587496476,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00409,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00410,9945.44082340852,-0.125496532845118,0.247888723825386,-0.506261563287238,0.612673042091575,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00410,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00415,801.512746523861,0.0656613560898311,0.565089962997418,0.116196288006147,0.907496978568744,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00415,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00416,781.634961247912,0.410037867231388,1.34739166375497,0.304319729935597,0.760884315227171,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00416,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00418,6119.41903895332,0.13091512038193,0.229858345210867,0.569546954067869,0.568985015541838,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00418,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00420,2541.240144331,0.0263336427835798,0.233420791568401,0.112816183197044,0.910176287918992,0.987348298993471,CDS,rhaS_1,HTH-type transcriptional activator RhaS,HTH-type transcriptional activator RhaS,rhaS_1,rhaS_1 / HTH-type transcriptional activator RhaS,,,annotated,rhaS_1 / HTH-type transcriptional activator RhaS,Not significant
E745S_00422,99.0716754512358,-1.34823318523696,2.20395180174716,-0.611734423669413,0.540713482550092,0.987348298993471,CDS,ldh_1,L-lactate dehydrogenase,L-lactate dehydrogenase,ldh_1,ldh_1 / L-lactate dehydrogenase,,1.1.1.27,annotated,ldh_1 / L-lactate dehydrogenase,Not significant
E745S_00425,2613.14032207787,-0.216277951438613,0.339688427174847,-0.636695083307294,0.5243234767865,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00425,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00426,1215.7352483869,0.107887856683311,0.308377106856428,0.349856893668636,0.726446098876941,0.987348298993471,CDS,topB_1,DNA topoisomerase 3,DNA topoisomerase 3,topB_1,topB_1 / DNA topoisomerase 3,COG0550,5.6.2.1,annotated,topB_1 / DNA topoisomerase 3,Not significant
E745S_00428,50.4813485480454,-0.176920626604008,1.15962573682335,-0.152567005876103,0.878739745826563,0.987348298993471,CDS,tagU_1,Polyisoprenyl-teichoic acid--peptidoglycan teichoic acid transferase TagU,Polyisoprenyl-teichoic acid--peptidoglycan teichoic aci,tagU_1,tagU_1 / Polyisoprenyl-teichoic acid--peptidoglycan teichoic aci,,2.7.8.-,annotated,tagU_1 / Polyisoprenyl-teichoic acid--peptidoglycan teichoic aci,Not significant
E745S_00429,1497.2712209569,0.0510322078492795,0.471727801500295,0.108181471787279,0.91385174206302,0.987348298993471,CDS,aroE,Shikimate dehydrogenase (NADP(+)),Shikimate dehydrogenase (NADP(+)),aroE,aroE / Shikimate dehydrogenase (NADP(+)),COG0169,1.1.1.25,annotated,aroE / Shikimate dehydrogenase (NADP(+)),Not significant
E745S_00434,1116.82379237616,0.103893813764088,0.309476772300143,0.33570795311038,0.737091107839706,0.987348298993471,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_00434,IS30 family transposase IS1252,COG2826,,annotated,IS30 family transposase IS1252,Not significant
E745S_00435,282.657664825307,-0.15273895679553,0.986408743558605,-0.15484347416113,0.876944717091226,0.987348298993471,CDS,rqcH,Rqc2 RqcH,Rqc2 RqcH,rqcH,rqcH / Rqc2 RqcH,COG1293,,annotated,rqcH / Rqc2 RqcH,Not significant
E745S_00436,913.661106900582,-0.112150081022454,0.541973352850253,-0.206929142240396,0.836065196837906,0.987348298993471,CDS,hdfR_1,HTH-type transcriptional regulator HdfR,HTH-type transcriptional regulator HdfR,hdfR_1,hdfR_1 / HTH-type transcriptional regulator HdfR,,,annotated,hdfR_1 / HTH-type transcriptional regulator HdfR,Not significant
E745S_00438,143.305688631955,0.482819045972491,1.66340753590914,0.290259022848905,0.77161808501915,0.987348298993471,CDS,yfbR,5'-deoxynucleotidase YfbR,5'-deoxynucleotidase YfbR,yfbR,yfbR / 5'-deoxynucleotidase YfbR,,3.1.3.89,annotated,yfbR / 5'-deoxynucleotidase YfbR,Not significant
E745S_00451,310.467775065529,0.266058575773428,1.48583157109331,0.179063751874417,0.857887643758862,0.987348298993471,CDS,lspA,Lipoprotein signal peptidase,Lipoprotein signal peptidase,lspA,lspA / Lipoprotein signal peptidase,COG0597,3.4.23.36,annotated,lspA / Lipoprotein signal peptidase,Not significant
E745S_00452,1072.10133520616,-0.187023006802873,0.561596270505282,-0.333020386041032,0.739118894798435,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00452,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00454,1250.12022713061,-0.169100250752441,0.350587097294284,-0.482334495643168,0.62956834596495,0.987348298993471,CDS,fhs1,Formate--tetrahydrofolate ligase 1,Formate--tetrahydrofolate ligase 1,fhs1,fhs1 / Formate--tetrahydrofolate ligase 1,,6.3.4.3,annotated,fhs1 / Formate--tetrahydrofolate ligase 1,Not significant
E745S_00461,505.084535159922,-0.219107360142684,0.714234628207006,-0.306772244707212,0.759016735777456,0.987348298993471,CDS,NA,Acetyltransferase,Acetyltransferase,E745S_00461,Acetyltransferase,,2.3.1.-,annotated,Acetyltransferase,Not significant
E745S_00464,8760.86910161495,0.224546554768154,0.354584114271552,0.633267384889638,0.526559048045002,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00464,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00468,331.838112259166,-0.304938873436158,0.836970882791032,-0.364336298557106,0.7156068974571,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00468,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00470,465.770204490987,0.433787228298241,0.768126661783603,0.564733981881295,0.572254716886719,0.987348298993471,CDS,ypwA,Carboxypeptidase 1,Carboxypeptidase 1,ypwA,ypwA / Carboxypeptidase 1,COG2317,3.4.17.19,annotated,ypwA / Carboxypeptidase 1,Not significant
E745S_00473,371.915156738303,-0.656927513151611,1.27135505456997,-0.516714438496342,0.60535551546398,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00473,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00480,252.921005692382,0.432135881817856,1.03784427170524,0.416378346539246,0.677133170758758,0.987348298993471,CDS,tetA,Tetracycline resistance protein, class C,Tetracycline resistance protein, class C,tetA,tetA / Tetracycline resistance protein, class C,,,annotated,tetA / Tetracycline resistance protein, class C,Not significant
E745S_00482,300.097453510568,0.233026301046942,1.8940241609336,0.123032380395865,0.90208145689798,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00482,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00489,653.837768445382,0.114882767083981,0.4611971410418,0.249096876065779,0.803285845851702,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00489,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00493,93.7666491142975,0.925071741704126,2.40729341334976,0.38427876575996,0.700771844520357,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00493,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00494,103.464678464122,-0.728611981748355,1.79825869354516,-0.405176398903952,0.685347851890308,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00494,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00500,356.554731068914,-0.32766343265818,1.35952789146576,-0.241012659405549,0.809545304906978,0.987348298993471,CDS,menH_1,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase,2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,menH_1,menH_1 / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,,4.2.99.20,annotated,menH_1 / 2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate s,Not significant
E745S_00501,1112.52671454661,0.0688946836986947,0.290822873328977,0.236895684682826,0.812737717840377,0.987348298993471,CDS,NA,IS30 family transposase IS6770,IS30 family transposase IS6770,E745S_00501,IS30 family transposase IS6770,COG2826,,annotated,IS30 family transposase IS6770,Not significant
E745S_00504,12.2916593118413,-0.631061747227674,1.83191400056853,-0.344482190229359,0.730483687513999,0.987348298993471,CDS,fabZ_1,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,fabZ_1,fabZ_1 / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,COG0764,4.2.1.59,annotated,fabZ_1 / 3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ,Not significant
E745S_00509,1693.99448774522,0.089844590129274,0.529560174070413,0.169658887749606,0.865278408069009,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00509,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00517,2.37294222011836,-0.315564579024715,2.93903730927079,-0.107370048699045,0.914495414795895,0.987348298993471,CDS,pheT,Phenylalanine--tRNA ligase beta subunit,Phenylalanine--tRNA ligase beta subunit,pheT,pheT / Phenylalanine--tRNA ligase beta subunit,,6.1.1.20,annotated,pheT / Phenylalanine--tRNA ligase beta subunit,Not significant
E745S_00524,70.0809057666012,1.02614010149821,2.6078853787826,0.393475921084088,0.693968004959776,0.987348298993471,CDS,dtpT_1,Di-/tripeptide transporter,Di-/tripeptide transporter,dtpT_1,dtpT_1 / Di-/tripeptide transporter,COG3104,,annotated,dtpT_1 / Di-/tripeptide transporter,Not significant
E745S_00536,695.53288155495,0.298879452248728,0.537586455057327,0.555965369731751,0.578234528795609,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00536,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00540,149.282335555656,-0.222602813314132,1.94259423972568,-0.114590483571889,0.908769723028434,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00540,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00543,195.958902963693,-0.832767101572456,1.63883909641644,-0.508144517294847,0.611351997342782,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00543,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00547,4.31576511947638,0.961411001729373,3.76511375367539,0.255347132816604,0.798454999422546,0.987348298993471,CDS,NA,putative metallo-hydrolase,putative metallo-hydrolase,E745S_00547,putative metallo-hydrolase,,3.-.-.-,annotated,putative metallo-hydrolase,Not significant
E745S_00552,46.2648814441099,1.47555693051973,3.74165564421565,0.394359361423557,0.693315742629645,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00552,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00556,4.60131853648276,0.475371507194244,2.29620520044198,0.2070248369365,0.835990461594161,0.987348298993471,CDS,tadA_1,tRNA-specific adenosine deaminase,tRNA-specific adenosine deaminase,tadA_1,tadA_1 / tRNA-specific adenosine deaminase,,3.5.4.33,annotated,tadA_1 / tRNA-specific adenosine deaminase,Not significant
E745S_00558,566.745135679107,-0.394542520293478,0.701877809030822,-0.562124226207231,0.574031383432555,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00558,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00560,2584.12986734493,0.149196819380517,0.391292989684081,0.381291828154076,0.702986716685903,0.987348298993471,CDS,ylbL,putative protein YlbL,putative protein YlbL,ylbL,ylbL / putative protein YlbL,COG3480,,annotated,ylbL / putative protein YlbL,Not significant
E745S_00583,7683.42483770795,0.112023920131918,0.298780963441125,0.374936605203072,0.707707614571269,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00583,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00585,1759.40296232554,0.156706383941465,0.415549449804306,0.377106464742675,0.706094487107693,0.987348298993471,CDS,ydhF,Oxidoreductase YdhF,Oxidoreductase YdhF,ydhF,ydhF / Oxidoreductase YdhF,COG4989,1.-.-.-,annotated,ydhF / Oxidoreductase YdhF,Not significant
E745S_00596,1371.03382917077,-0.233429046335094,0.385220048912365,-0.605962869778351,0.544539409531808,0.987348298993471,CDS,purB,Adenylosuccinate lyase,Adenylosuccinate lyase,purB,purB / Adenylosuccinate lyase,COG0015,4.3.2.2,annotated,purB / Adenylosuccinate lyase,Not significant
E745S_00599,6353.51772828712,0.107129010183287,0.289410025614689,0.370163438380379,0.711260716693594,0.987348298993471,CDS,NA,Nucleobase transporter PlUacP,Nucleobase transporter PlUacP,E745S_00599,Nucleobase transporter PlUacP,,,annotated,Nucleobase transporter PlUacP,Not significant
E745S_00605,304.774770309063,-0.331436709738935,1.43987173027156,-0.230184885758141,0.817948105967277,0.987348298993471,CDS,yesO,Putative ABC transporter substrate-binding protein YesO,Putative ABC transporter substrate-binding protein YesO,yesO,yesO / Putative ABC transporter substrate-binding protein YesO,COG1653,,annotated,yesO / Putative ABC transporter substrate-binding protein YesO,Not significant
E745S_00612,230.14031800751,0.777521212917328,1.43410782127646,0.542163707206672,0.587705734593207,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00612,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00619,4125.23847480553,-0.220917572402741,0.351557836624527,-0.628396096994666,0.52974449326691,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00619,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00620,1825.58975947096,0.303549449895226,0.458083235623296,0.662651296291597,0.507553909050257,0.987348298993471,CDS,agaA_1,N-acetylgalactosamine-6-phosphate deacetylase,N-acetylgalactosamine-6-phosphate deacetylase,agaA_1,agaA_1 / N-acetylgalactosamine-6-phosphate deacetylase,COG1820,3.5.1.-,annotated,agaA_1 / N-acetylgalactosamine-6-phosphate deacetylase,Not significant
E745S_00622,559.130476402302,0.374286690612858,0.760863349583818,0.491923669102458,0.622773305170815,0.987348298993471,CDS,alaA,Glutamate-pyruvate aminotransferase AlaA,Glutamate-pyruvate aminotransferase AlaA,alaA,alaA / Glutamate-pyruvate aminotransferase AlaA,COG0436,2.6.1.2,annotated,alaA / Glutamate-pyruvate aminotransferase AlaA,Not significant
E745S_00625,2195.98404706018,0.0712472100015499,0.430532761857112,0.165486151841787,0.868561348787436,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00625,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00631,1506.45098389849,0.299092966633495,0.56924994086804,0.525415894075305,0.599294106866228,0.987348298993471,CDS,smc_1,Chromosome partition protein Smc,Chromosome partition protein Smc,smc_1,smc_1 / Chromosome partition protein Smc,,,annotated,smc_1 / Chromosome partition protein Smc,Not significant
E745S_00632,671.784290816723,-0.260517857868907,0.572371434230923,-0.455155240615661,0.648997558896235,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00632,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00634,93.6985842705588,-1.01963622312317,2.67507892365851,-0.381161174014519,0.703083657002855,0.987348298993471,CDS,ssuB,Aliphatic sulfonates import ATP-binding protein SsuB,Aliphatic sulfonates import ATP-binding protein SsuB,ssuB,ssuB / Aliphatic sulfonates import ATP-binding protein SsuB,COG1116,3.6.3.-,annotated,ssuB / Aliphatic sulfonates import ATP-binding protein SsuB,Not significant
E745S_00636,1764.44344008674,0.0809918215498897,0.381307456397509,0.212405554077224,0.831790653109824,0.987348298993471,CDS,ribX,Riboflavin transport system permease protein RibX,Riboflavin transport system permease protein RibX,ribX,ribX / Riboflavin transport system permease protein RibX,,,annotated,ribX / Riboflavin transport system permease protein RibX,Not significant
E745S_00640,229.678777729945,0.861027173966893,1.44306518959135,0.596665473034327,0.550730748795561,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00640,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00648,1285.49606133454,0.341234954983375,0.559889096465919,0.609468834341098,0.542213724286523,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00648,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00649,1025.9187228745,-0.177417052748439,0.320486166240936,-0.553587241625463,0.579861359514394,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00649,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00653,462.193116362977,-0.729427403983513,1.15350136618416,-0.632359375868357,0.527152073043118,0.987348298993471,CDS,parC,DNA topoisomerase 4 subunit A,DNA topoisomerase 4 subunit A,parC,parC / DNA topoisomerase 4 subunit A,COG0188,5.6.2.2,annotated,parC / DNA topoisomerase 4 subunit A,Not significant
E745S_00654,2.95190060862472,-1.69628382482623,3.63450799457903,-0.466716217808927,0.640702925057312,0.987348298993471,CDS,parE,DNA topoisomerase 4 subunit B,DNA topoisomerase 4 subunit B,parE,parE / DNA topoisomerase 4 subunit B,COG0187,5.6.2.2,annotated,parE / DNA topoisomerase 4 subunit B,Not significant
E745S_00657,6.51988389032437,0.884235080876946,2.20547935414858,0.400926483040374,0.688474251227733,0.987348298993471,CDS,lacX,Protein LacX, plasmid,Protein LacX, plasmid,lacX,lacX / Protein LacX, plasmid,,,annotated,lacX / Protein LacX, plasmid,Not significant
E745S_00662,884.12268287462,0.277655998037325,1.23669792058342,0.224514000885793,0.822357373836713,0.987348298993471,CDS,trmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltransferase TrmFO,Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltrans,trmFO,trmFO / Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltrans,COG1206,2.1.1.74,annotated,trmFO / Methylenetetrahydrofolate--tRNA-(uracil-5-)-methyltrans,Not significant
E745S_00663,20.3850818193675,2.03720440235191,3.50259732766886,0.581626779150136,0.560818101056587,0.987348298993471,CDS,topA,DNA topoisomerase 1,DNA topoisomerase 1,topA,topA / DNA topoisomerase 1,,5.6.2.1,annotated,topA / DNA topoisomerase 1,Not significant
E745S_00664,3316.09601222428,0.275215957586123,0.418486259911035,0.657646340992487,0.510765409663221,0.987348298993471,CDS,dprA,DNA processing protein DprA,DNA processing protein DprA,dprA,dprA / DNA processing protein DprA,COG0758,,annotated,dprA / DNA processing protein DprA,Not significant
E745S_00671,138.31671427633,-1.12125420415407,1.67390836585816,-0.669842045731843,0.502958487301348,0.987348298993471,CDS,msrA_1,Peptide methionine sulfoxide reductase MsrA,Peptide methionine sulfoxide reductase MsrA,msrA_1,msrA_1 / Peptide methionine sulfoxide reductase MsrA,COG0225,1.8.4.11,annotated,msrA_1 / Peptide methionine sulfoxide reductase MsrA,Not significant
E745S_00679,16354.335637186,0.116324389199607,0.227575313229645,0.511146782789327,0.609248279473084,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00679,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00685,106.652600403221,1.0499511243426,2.48162867211646,0.423089536375784,0.672229936360422,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00685,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00687,107.314810533917,-0.383571064297013,1.87339259772599,-0.204746759842336,0.837769985156139,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00687,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00693,2245.24374775879,0.138809025499858,0.523328946932026,0.265242399285601,0.790822734316385,0.987348298993471,CDS,recQ_2,ATP-dependent DNA helicase RecQ,ATP-dependent DNA helicase RecQ,recQ_2,recQ_2 / ATP-dependent DNA helicase RecQ,COG0514,3.6.4.12,annotated,recQ_2 / ATP-dependent DNA helicase RecQ,Not significant
E745S_00695,66.1432823698955,-1.46268190230727,2.79644388550486,-0.523050689444892,0.600938979161115,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00695,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00704,61.8014544593139,0.310442140659763,2.41400542890307,0.128600431856041,0.897673824574873,0.987348298993471,CDS,xerD,Tyrosine recombinase XerD,Tyrosine recombinase XerD,xerD,xerD / Tyrosine recombinase XerD,,,annotated,xerD / Tyrosine recombinase XerD,Not significant
E745S_00705,61.6812191033729,0.317059784261261,2.67155597259923,0.118679820865885,0.90552902415958,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00705,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00706,2163.85858049994,-0.155603496503807,0.384615476060405,-0.404568994720765,0.685794353106352,0.987348298993471,CDS,fur,Ferric uptake regulation protein,Ferric uptake regulation protein,fur,fur / Ferric uptake regulation protein,COG0735,,annotated,fur / Ferric uptake regulation protein,Not significant
E745S_00707,40.1120637197637,1.2715775376287,2.07618718751103,0.612458041007899,0.540234750785785,0.987348298993471,CDS,cvfB,Conserved virulence factor B,Conserved virulence factor B,cvfB,cvfB / Conserved virulence factor B,,,annotated,cvfB / Conserved virulence factor B,Not significant
E745S_00717,118.373909821712,-0.935506395753165,2.43509032435576,-0.384177287551199,0.700847050981159,0.987348298993471,CDS,tuf_1,Elongation factor Tu,Elongation factor Tu,tuf_1,tuf_1 / Elongation factor Tu,,,annotated,tuf_1 / Elongation factor Tu,Not significant
E745S_00720,86.8918947030157,-0.415865055829394,2.53640425826325,-0.163958507195596,0.869763808154615,0.987348298993471,CDS,yvgN,Glyoxal reductase,Glyoxal reductase,yvgN,yvgN / Glyoxal reductase,COG0656,1.1.1.-,annotated,yvgN / Glyoxal reductase,Not significant
E745S_00727,8.09736549592518,-0.37383831066857,1.91405905451907,-0.195311795519549,0.845148863404126,0.987348298993471,CDS,NA,Calcium-transporting ATPase,Calcium-transporting ATPase,E745S_00727,Calcium-transporting ATPase,COG0474,7.2.2.10,annotated,Calcium-transporting ATPase,Not significant
E745S_00734,2.19316371114195,-1.48731021040964,3.45438634414862,-0.430556996882815,0.66679051504612,0.987348298993471,CDS,NA,Putative universal stress protein,Putative universal stress protein,E745S_00734,Putative universal stress protein,,,annotated,Putative universal stress protein,Not significant
E745S_00743,214.404269174001,1.27339285070302,1.94915946789562,0.653303576068007,0.513560587449216,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00743,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00744,48.3485114794325,1.09537814618418,2.02845877631284,0.540005130483974,0.589193494269837,0.987348298993471,CDS,gatA_2,PTS system galactitol-specific EIIA component,PTS system galactitol-specific EIIA component,gatA_2,gatA_2 / PTS system galactitol-specific EIIA component,COG1762,,annotated,gatA_2 / PTS system galactitol-specific EIIA component,Not significant
E745S_00745,764.765911600185,0.47160791028354,0.843322485119623,0.559226059550213,0.576007450321275,0.987348298993471,CDS,lacR_1,Lactose phosphotransferase system repressor,Lactose phosphotransferase system repressor,lacR_1,lacR_1 / Lactose phosphotransferase system repressor,,,annotated,lacR_1 / Lactose phosphotransferase system repressor,Not significant
E745S_00747,1.91100289921816,0.659539871315542,4.08045587178032,0.161633869361705,0.871594184108868,0.987348298993471,CDS,NA,putative protein,putative protein,E745S_00747,putative protein,COG1073,,annotated,putative protein,Not significant
E745S_00749,11967.7264891717,0.278298282336159,0.509237324201254,0.546500166248957,0.584722173473951,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00749,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00750,437.788481083039,-0.328021895955596,0.761596495300178,-0.430703000840765,0.666684336584434,0.987348298993471,CDS,arsC,Arsenate reductase,Arsenate reductase,arsC,arsC / Arsenate reductase,COG0394,1.20.4.4,annotated,arsC / Arsenate reductase,Not significant
E745S_00751,2759.12018295084,0.0571876805698698,0.395867676898121,0.144461606509458,0.885135971953962,0.987348298993471,CDS,manR_1,Transcriptional regulator ManR,Transcriptional regulator ManR,manR_1,manR_1 / Transcriptional regulator ManR,COG1762,,annotated,manR_1 / Transcriptional regulator ManR,Not significant
E745S_00755,343.650634299369,0.41120058836199,1.36088682548213,0.302156344423652,0.762532881818769,0.987348298993471,CDS,dgaE,D-glucosaminate-6-phosphate ammonia lyase,D-glucosaminate-6-phosphate ammonia lyase,dgaE,dgaE / D-glucosaminate-6-phosphate ammonia lyase,,4.3.1.29,annotated,dgaE / D-glucosaminate-6-phosphate ammonia lyase,Not significant
E745S_00761,1141.77832409512,-0.1569297679315,0.334245506022791,-0.469504496257309,0.638709071747557,0.987348298993471,CDS,NA,IS110 family transposase ISSpn10,IS110 family transposase ISSpn10,E745S_00761,IS110 family transposase ISSpn10,,,annotated,IS110 family transposase ISSpn10,Not significant
E745S_00762,419.471754253795,0.274620846399922,0.950853213177035,0.288815184714311,0.772722811349631,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00762,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00763,628.191821849168,0.114271263852855,0.692037392311157,0.165122961739437,0.868847200228457,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00763,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00764,1109.15163917776,0.173007932035435,0.297100706339088,0.582320837157407,0.560350592608953,0.987348298993471,CDS,NA,IS30 family transposase IS1252,IS30 family transposase IS1252,E745S_00764,IS30 family transposase IS1252,COG2826,,annotated,IS30 family transposase IS1252,Not significant
E745S_00767,120.179127505371,0.233305724834494,1.55476923099506,0.150058105205219,0.880718772854363,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00767,hypothetical protein,,,annotated,hypothetical protein,Not significant
E745S_00776,163.679373259981,0.243267688747456,1.9604915487313,0.124085048418027,0.901247936297298,0.987348298993471,CDS,NA,hypothetical protein,hypothetical protein,E745S_00776,hypothetical protein,,,annotated,hypothetical protein,Not significant
