gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,ftype,gene_name,product_name,product_short,plot_label,COG,EC_number,expression_change
E745S_02370,1390.0625817007,1.41745841098797,0.0735243554020324,19.2787601229183,8.09947104671806e-83,4.20277365721859e-82,gene,,,,E745S_02370,,,Up in Serum
E745S_02189,191.902468821367,4.62291069872076,0.240471542017563,19.2243566949104,2.31492042404869e-82,1.19906287444942e-81,gene,,,,E745S_02189,,,Up in Serum
E745S_02553,1262.58961862551,1.37044968900396,0.0714384010565578,19.1836556912713,5.0688080959312e-82,2.61618800837867e-81,gene,,,,E745S_02553,,,Up in Serum
E745S_00935,202.461609814226,3.63022196727216,0.189333882365724,19.1736519735009,6.14403903419414e-82,3.15994657748041e-81,gene,,,,E745S_00935,,,Up in Serum
E745S_01579,9511.43406703006,1.52032182445051,0.079583562426857,19.1034653148104,2.36272656857415e-81,1.21089736639425e-80,gene,,,,E745S_01579,,,Up in Serum
E745S_02538,2169.56366129351,1.24988753648315,0.0654369807815841,19.1006296677262,2.4946054680368e-81,1.27623840377067e-80,gene,,,,E745S_02538,,,Up in Serum
E745S_01778,863.705970466362,1.65781315946677,0.0868870322055845,19.0800988062775,3.69559601725244e-81,1.88404203261328e-80,gene,,,,E745S_01778,,,Up in Serum
E745S_02540,3238.12124568722,1.16943786846097,0.0615936420137679,18.9863406388531,2.21217404529638e-80,1.12188826582888e-79,gene,pstB3_1,,,pstB3_1,,,Up in Serum
E745S_02539,1506.85516423741,1.48886581479923,0.0785977149776708,18.9428638634368,5.05701032819796e-80,2.56016644615378e-79,gene,,,,E745S_02539,,,Up in Serum
E745S_00455,2660.69742414749,1.21681136753935,0.0643629020556152,18.9054770477552,1.0280559324245e-79,5.18660453949345e-79,gene,,,,E745S_00455,,,Up in Serum
E745S_00497,6784.98494886532,1.26492652860507,0.067093176080534,18.853281399091,2.76168337459739e-79,1.38607936266431e-78,gene,,,,E745S_00497,,,Up in Serum
E745S_02194,180.354725662897,4.26992400055587,0.227734019661801,18.749609772387,1.95016705900275e-78,9.75418609752063e-78,gene,,,,E745S_02194,,,Up in Serum
E745S_01733,1512.61333057242,1.39076615235071,0.0742183423249805,18.7388468777832,2.38745553447412e-78,1.19208971884291e-77,gene,hchA,,,hchA,,,Up in Serum
E745S_01311,2074.49012115749,1.23129722211788,0.066598197138491,18.4884467601638,2.55817336845925e-76,1.26862737233133e-75,gene,,,,E745S_01311,,,Up in Serum
E745S_00149,251.039432484598,2.71981076374357,0.147209898620084,18.4757328769229,3.23800221987993e-76,1.60030975586935e-75,gene,,,,E745S_00149,,,Up in Serum
E745S_00044,763.227633427899,2.24906175099698,0.122176566603963,18.4082906690883,1.12724571249583e-75,5.53357886859251e-75,gene,,,,E745S_00044,,,Up in Serum
E745S_02726,1093.47754953233,1.60581476657012,0.0874381013560367,18.3651605154536,2.49710380332851e-75,1.22169229772929e-74,gene,,,,E745S_02726,,,Up in Serum
E745S_01151,230.622114944227,5.98471228110029,0.326867491230994,18.3092918129045,6.97712888035545e-75,3.39072156439311e-74,gene,,,,E745S_01151,,,Up in Serum
E745S_02019,1370.11075018992,1.38988029688123,0.0760179959259864,18.2835693042272,1.1186024539999e-74,5.4180561457466e-74,gene,,,,E745S_02019,,,Up in Serum
E745S_00592,15605.8821827822,9.16853117754865,0.5016487024135,18.2767963585625,1.26650242448615e-74,6.12423348451694e-74,gene,purQ,,,purQ,,,Up in Serum
E745S_00636,637.736025161396,1.70964189254428,0.0935586011587519,18.2734871125674,1.34570232969828e-74,6.49641705099783e-74,gene,ribX,,,ribX,,,Up in Serum
E745S_01732,941.724789335134,1.47915094950356,0.0810792502124256,18.2432736566782,2.34013779821381e-74,1.12597374059511e-73,gene,,,,E745S_01732,,,Up in Serum
E745S_02365,384.972903278017,2.12403980454846,0.116851131738375,18.1773147846278,7.8063759435802e-74,3.74371670045502e-73,gene,,,,E745S_02365,,,Up in Serum
E745S_02080,4095.84415198787,1.09330929948418,0.0603086298619408,18.1285713501865,1.89621847301839e-73,9.07876969565221e-73,gene,bceB_2,,,bceB_2,,,Up in Serum
E745S_00599,9524.22441395661,1.15982272053658,0.0641308101637989,18.0852653751643,4.16358586663098e-73,1.98366586870094e-72,gene,,,,E745S_00599,,,Up in Serum
E745S_02185,303.328264436846,2.33601931021051,0.129522755108258,18.0355900263087,1.02396622332005e-72,4.85466722489361e-72,gene,,,,E745S_02185,,,Up in Serum
E745S_01956,2209.28556920728,1.23585451007032,0.0686799858177688,17.9943908746495,2.15579361331238e-72,1.02040897696786e-71,gene,strA,,,strA,,,Up in Serum
E745S_00316,232.947098336541,6.2800855860898,0.350340818088572,17.9256462902421,7.43811318218877e-72,3.50929456618339e-71,gene,,,,E745S_00316,,,Up in Serum
E745S_02164,203.208876372401,3.16778375224693,0.177466997706274,17.8499878466978,2.89099316001701e-71,1.35736791754992e-70,gene,,,,E745S_02164,,,Up in Serum
E745S_00979,693.30844616016,5.2220701166287,0.293427054686375,17.7968255933668,7.47898280464486e-71,3.48899342056429e-70,gene,,,,E745S_00979,,,Up in Serum
E745S_02656,295.096720241444,2.3780820770182,0.13369720518717,17.7870739608131,8.90080777356538e-71,4.13901780013559e-70,gene,,,,E745S_02656,,,Up in Serum
E745S_02809,491.189830772697,1.82764529934882,0.103218896306829,17.706499146396,3.73599000478915e-70,1.73452422710386e-69,gene,,,,E745S_02809,,,Up in Serum
E745S_02186,174.666659528569,3.43532038072248,0.194896362382761,17.6263955813386,1.54508479825671e-69,7.13927277416711e-69,gene,,,,E745S_02186,,,Up in Serum
E745S_02160,199.980390808069,3.30749708247313,0.187862880949986,17.6059105755632,2.21909902581131e-69,1.0221198202748e-68,gene,,,,E745S_02160,,,Up in Serum
E745S_00535,1855.55106521745,1.1674290600065,0.0663510167438871,17.594742587182,2.70281010903434e-69,1.24295106278025e-68,gene,,,,E745S_00535,,,Up in Serum
E745S_01875,468.945249039122,1.84390142469206,0.104897975453249,17.5780458748114,3.62868508583487e-69,1.66610446133522e-68,gene,araN_1,,,araN_1,,,Up in Serum
E745S_00617,205.432543813985,2.9388711485851,0.168028703241565,17.4902923839152,1.69883460477094e-68,7.75126572803796e-68,gene,dcuR,,,dcuR,,,Up in Serum
E745S_01633,11296.5148398356,1.08106154928299,0.0618988770166474,17.4649622317421,2.64876475654835e-68,1.20665950020536e-67,gene,,,,E745S_01633,,,Up in Serum
E745S_02938,489.389876397375,2.13281748787618,0.122442644792586,17.4189106376223,5.92953373265881e-68,2.68860945416975e-67,gene,srtA,,,srtA,,,Up in Serum
E745S_01229,7695.55778309502,1.14467019881599,0.0657395561286473,17.412198472651,6.6673639248103e-68,3.01377273060913e-67,gene,rpoZ,,,rpoZ,,,Up in Serum
E745S_01674,2117.89795038488,1.24352383390339,0.0715372823436361,17.3828777549867,1.112291341301e-67,5.0044514598566e-67,gene,ytpP,,,ytpP,,,Up in Serum
E745S_02242,2469.17714702348,1.13994324294546,0.0656510579627737,17.3636690453922,1.55463184498294e-67,6.96235892422361e-67,gene,,,,E745S_02242,,,Up in Serum
E745S_03161,450.604817235774,1.85971557693341,0.107747011322534,17.2600200609414,9.40782466205498e-67,4.18748892832447e-66,gene,,,,E745S_03161,,,Up in Serum
E745S_02664,544.02758932307,1.7542736250534,0.101681664460551,17.2526053183758,1.06965334719443e-66,4.75383342547021e-66,gene,pstS1_2,,,pstS1_2,,,Up in Serum
E745S_00614,946.552939305994,1.61790419101369,0.0938275136732674,17.2433876554341,1.25464382171313e-66,5.55055952128713e-66,gene,yuaF,,,yuaF,,,Up in Serum
E745S_01597,4247.16400241567,1.01370992391746,0.0587896103056931,17.2430114546838,1.26283640048663e-66,5.57832589046523e-66,gene,dinF,,,dinF,,,Up in Serum
E745S_02878,193.485732996744,3.11098080939041,0.180585796747542,17.2271621878411,1.66102901008351e-66,7.3261446187168e-66,gene,,,,E745S_02878,,,Up in Serum
E745S_02939,654.006130421012,1.56838043241109,0.0911608820471681,17.2045333172575,2.45546998817946e-66,1.079739144349e-65,gene,,,,E745S_02939,,,Up in Serum
E745S_00555,689.820255030528,1.53968009587167,0.0895496021541728,17.193600628408,2.96531023965404e-66,1.30000272705315e-65,gene,comEC,,,comEC,,,Up in Serum
E745S_01531,5138.25127210621,1.11013256225089,0.0646935648109078,17.1598607295129,5.30406762309737e-66,2.31833946709256e-65,gene,oppF_1,,,oppF_1,,,Up in Serum
E745S_01610,1141.66227780711,1.39141430919744,0.0811011622101013,17.1565273700127,5.61735776999427e-66,2.44792342342116e-65,gene,ubiB,,,ubiB,,,Up in Serum
E745S_00939,195.743503911394,6.02630399301863,0.35198765221043,17.120782377377,1.03869911209507e-65,4.51966085995329e-65,gene,,,,E745S_00939,,,Up in Serum
E745S_00165,5978.34031499368,1.03109377630998,0.0602684924170933,17.1083386186966,1.28615962250571e-65,5.57974763206277e-65,gene,uvrA,,,uvrA,,,Up in Serum
E745S_00329,2825.37055501724,3.37829409014833,0.197866778836155,17.0735790516191,2.33440065139353e-65,1.01122623455455e-64,gene,,,,E745S_00329,,,Up in Serum
E745S_00965,159.398590774275,3.51929537224052,0.206140308174757,17.0723300231851,2.38488868008576e-65,1.03156180501183e-64,gene,,,,E745S_00965,,,Up in Serum
E745S_01532,2611.81009832264,1.10895974666995,0.0650123337341714,17.0576824884394,3.06474773727928e-65,1.32366181946884e-64,gene,gsiC,,,gsiC,,,Up in Serum
E745S_00635,851.25407942883,1.39462574028677,0.082409715500058,16.9230743222963,3.04132275144708e-64,1.30579506334254e-63,gene,thiY,,,thiY,,,Up in Serum
E745S_00237,1601.44591257658,1.36339807664014,0.081192639870214,16.7921387803073,2.78620583365326e-63,1.18924416154907e-62,gene,pphA,,,pphA,,,Up in Serum
E745S_00444,6255.03722937396,1.62173439829566,0.0968896747262292,16.7379486294904,6.93368024202989e-63,2.95086888662997e-62,gene,carB,,,carB,,,Up in Serum
E745S_01106,1109.16227762645,1.2879829829632,0.07719544162399,16.6847025662061,1.6934735041084e-62,7.17569340678248e-62,gene,,,,E745S_01106,,,Up in Serum
E745S_02371,1494.43950040315,1.38058663972276,0.0828793928132036,16.657779369045,2.6570816232095e-62,1.12423904144809e-61,gene,yhaX,,,yhaX,,,Up in Serum
E745S_00941,183.872261592925,6.01299575259084,0.36114472676523,16.6498229295751,3.0349887497919e-62,1.28227173449118e-61,gene,,,,E745S_00941,,,Up in Serum
E745S_00186,3817.07820951847,1.09342974010728,0.0658166896718297,16.6132594264352,5.58730999651156e-62,2.35378573080248e-61,gene,sppA,,,sppA,,,Up in Serum
E745S_00969,149.678398326861,3.73713446665017,0.225474208221762,16.574554119177,1.0644955039918e-61,4.47795724294815e-61,gene,,,,E745S_00969,,,Up in Serum
E745S_02108,14999.0225103204,1.00435281874174,0.0609075614370091,16.4897887067839,4.3446611498414e-61,1.8223787618427e-60,gene,,,,E745S_02108,,,Up in Serum
E745S_03038,500.018597131611,1.95175393759886,0.118604673522636,16.4559614695653,7.60053220013953e-61,3.17890075209859e-60,gene,,,,E745S_03038,,,Up in Serum
E745S_00634,485.288797781901,1.67063170209927,0.10165059939526,16.4350403444564,1.07353234788543e-60,4.48357627646268e-60,gene,ssuB,,,ssuB,,,Up in Serum
E745S_01804,2255.0109580541,1.46182888018698,0.0890255888307406,16.420322509366,1.36837482159778e-60,5.70678954967213e-60,gene,rbsK,,,rbsK,,,Up in Serum
E745S_01255,4590.81212594194,1.02057776525507,0.062230965469955,16.3998382083242,1.91748028507178e-60,7.98538642323885e-60,gene,veg,,,veg,,,Up in Serum
E745S_00361,420.292967890095,1.85299360920032,0.113449725853662,16.3331695626175,5.7327092991913e-60,2.37719612107491e-59,gene,,,,E745S_00361,,,Up in Serum
E745S_01753,416.034370668483,1.87916965567909,0.115172589246485,16.3161188610374,7.58044316998676e-60,3.13892888589352e-59,gene,dhaL,,,dhaL,,,Up in Serum
E745S_02961,427.692276079337,1.73146799015827,0.106271712270695,16.2928398645528,1.10955131233063e-59,4.58142392935384e-59,gene,,,,E745S_02961,,,Up in Serum
E745S_00177,144.73853917593,3.31446135694156,0.205479350593316,16.1303865686316,1.5604069441975e-58,6.37969749235803e-58,gene,,,,E745S_00177,,,Up in Serum
E745S_00443,770.153255387695,1.75328475087036,0.10903815857584,16.0795520923154,3.54935854996281e-58,1.44708441721873e-57,gene,pyrK_2,,,pyrK_2,,,Up in Serum
E745S_02940,922.566807425008,1.33770272082152,0.0833761474185607,16.0441896422253,6.27729338480282e-58,2.55212305072081e-57,gene,,,,E745S_02940,,,Up in Serum
E745S_00372,718.30132548061,1.75547027335679,0.109452366643489,16.0386689405699,6.86091195932814e-58,2.78551111765749e-57,gene,yecS_1,,,yecS_1,,,Up in Serum
E745S_02352,795.800633602429,1.36650785126819,0.0852673894546808,16.0261485663811,8.39257266673282e-58,3.40261546418652e-57,gene,ypjQ,,,ypjQ,,,Up in Serum
E745S_00054,617.052450020436,1.55741078796394,0.0975434853969899,15.9663229340788,2.19341182516956e-57,8.86808586537303e-57,gene,,,,E745S_00054,,,Up in Serum
E745S_02076,1585.52342337878,1.12887089164037,0.0708399150032463,15.9355201313926,3.59199421770782e-57,1.45024898304403e-56,gene,dinB,,,dinB,,,Up in Serum
E745S_00954,126.866476676484,4.03072426755154,0.252969425345227,15.9336420282839,3.7015486260511e-57,1.49241108731783e-56,gene,,,,E745S_00954,,,Up in Serum
E745S_00371,1251.8684088377,1.43020561705667,0.0898985056327885,15.9091144729222,5.47828659544251e-57,2.2026646794659e-56,gene,yckB,,,yckB,,,Up in Serum
E745S_00606,2924.76045669545,1.04916597405725,0.0660849381684118,15.8760226329265,9.28846003823045e-57,3.72433983075604e-56,gene,,,,E745S_00606,,,Up in Serum
E745S_02669,1355.54954607384,1.16419171506951,0.0734036757276764,15.8601283045906,1.19649199030531e-56,4.77776156896948e-56,gene,phoP,,,phoP,,,Up in Serum
E745S_00734,1898.36230364442,1.36536164589604,0.086388650011733,15.804873044209,2.87969840531187e-56,1.14362920298266e-55,gene,,,,E745S_00734,,,Up in Serum
E745S_00948,125.396710188683,3.88698000466755,0.247531612195031,15.7029640384073,1.44337535585771e-55,5.64740008185727e-55,gene,,,,E745S_00948,,,Up in Serum
E745S_02535,4761.32340888471,1.06341866842384,0.0679920664251038,15.6403345910253,3.86690931803692e-55,1.50690401938494e-54,gene,ftsX,,,ftsX,,,Up in Serum
E745S_01903,535.710734718715,1.57905879572046,0.100995448112584,15.6349501411213,4.20804104748491e-55,1.63764806005729e-54,gene,,,,E745S_01903,,,Up in Serum
E745S_01789,1339.90873519704,1.10931365211904,0.0712187255379025,15.5761514087846,1.0573187547504e-54,4.10380652677122e-54,gene,sasA_3,,,sasA_3,,,Up in Serum
E745S_01302,547.852996444508,1.55131973407758,0.0997598528488445,15.5505415232331,1.5776619297835e-54,6.11527813262288e-54,gene,bcrA_1,,,bcrA_1,,,Up in Serum
E745S_00194,131.98800929838,3.90271826881859,0.251606958036435,15.5111698789087,2.91518636388207e-54,1.12697310826835e-53,gene,,,,E745S_00194,,,Up in Serum
E745S_00032,349.758059053887,1.76191772948333,0.113900665325587,15.4688976086913,5.62622867221774e-54,2.17214213061351e-53,gene,,,,E745S_00032,,,Up in Serum
E745S_01924,2947.84920776431,1.0117632781176,0.0654366566366088,15.461720236354,6.28961542551832e-54,2.42504245081905e-53,gene,sufS,,,sufS,,,Up in Serum
E745S_02395,218.518916571415,2.39803512782782,0.155398506676226,15.4315197688749,1.00476037068918e-53,3.85865097503456e-53,gene,,,,E745S_02395,,,Up in Serum
E745S_00943,147.18180195866,5.77267383493944,0.376402808483544,15.336426043675,4.36578743560686e-53,1.67001409001992e-52,gene,,,,E745S_00943,,,Up in Serum
E745S_01272,1302.85634790982,1.09962410290411,0.0718586411312729,15.3026008506798,7.34612985136423e-53,2.80269777160174e-52,gene,,,,E745S_01272,,,Up in Serum
E745S_00150,268.98294959943,2.05514828241569,0.134595238742254,15.2691009104062,1.22855271089504e-52,4.6566626841347e-52,gene,fra,,,fra,,,Up in Serum
E745S_01748,1412.82378319895,1.12036640994847,0.0735097850505715,15.2410513672119,1.88807532895936e-52,7.12864757795162e-52,gene,pgaC,,,pgaC,,,Up in Serum
E745S_02406,225.904656276614,2.30982196311813,0.152210586496889,15.1751728725212,5.16415057929054e-52,1.93972159178255e-51,gene,,,,E745S_02406,,,Up in Serum
E745S_03097,1000.65316219128,1.14784265363259,0.0757180699877446,15.1594283084392,6.5638176546979e-52,2.45910851902517e-51,gene,,,,E745S_03097,,,Up in Serum
E745S_03022,914.853691636121,1.46102611937736,0.0963935147636014,15.1568922760045,6.82218538755805e-52,2.5493429606138e-51,gene,vanX,,,vanX,,,Up in Serum
E745S_00963,131.170020254956,3.23444654036394,0.213619590625013,15.1411512909491,8.66828182098579e-52,3.23090504236743e-51,gene,,,,E745S_00963,,,Up in Serum
E745S_01629,1120.12494154305,1.11922475750565,0.0743548772886206,15.0524726597449,3.3256784136951e-51,1.23325475952439e-50,gene,opuCA_2,,,opuCA_2,,,Up in Serum
E745S_00866,13342.3061443151,1.02447546669225,0.0685742524820045,14.9396519774109,1.81922847501578e-50,6.7120077196083e-50,gene,cspD,,,cspD,,,Up in Serum
E745S_01912,1321.16690794869,1.17165669644854,0.0787060925230382,14.8864803078056,4.03456787565016e-50,1.48290746035576e-49,gene,ogt,,,ogt,,,Up in Serum
E745S_01666,591.116637274725,1.61006868037961,0.108601296276744,14.8255014956428,1.00228568164244e-49,3.67000455252976e-49,gene,,,,E745S_01666,,,Up in Serum
E745S_01236,1204.42282936485,1.39156181841557,0.0940116578998212,14.8020133832595,1.42162659032322e-49,5.19241531296222e-49,gene,thiT,,,thiT,,,Up in Serum
E745S_02159,113.893208538411,3.932214021068,0.267521897319943,14.6986622794667,6.57456978216984e-49,2.3863556902614e-48,gene,,,,E745S_02159,,,Up in Serum
E745S_03047,594.36164503924,1.76509945589457,0.12025681900055,14.6777494246418,8.95124244109758e-49,3.23288669305646e-48,gene,,,,E745S_03047,,,Up in Serum
E745S_02781,181.610000384742,2.33186940071917,0.159081041794494,14.6583739609372,1.19090875178901e-48,4.28521060130757e-48,gene,,,,E745S_02781,,,Up in Serum
E745S_02697,592.44754351753,1.38378588282664,0.0950655516133248,14.5561232154328,5.34015474634071e-48,1.90271609138284e-47,gene,,,,E745S_02697,,,Up in Serum
E745S_01868,201.202420807954,2.3704980114128,0.162996466240404,14.5432478757947,6.44602413122821e-48,2.29113263076988e-47,gene,,,,E745S_01868,,,Up in Serum
E745S_00176,128.166186671745,3.21120343035951,0.221138822758391,14.5212106599119,8.89256741324017e-48,3.15686143170026e-47,gene,,,,E745S_00176,,,Up in Serum
E745S_00446,1419.44512577904,1.65206917096169,0.11417398460178,14.46975137746,1.88151024671229e-47,6.65501376449509e-47,gene,pyrC,,,pyrC,,,Up in Serum
E745S_00938,141.433707150869,6.10412318625505,0.42390568232711,14.3997201281788,5.19534718426391e-47,1.83095104762618e-46,gene,,,,E745S_00938,,,Up in Serum
E745S_02930,381.035379573347,1.71076745747437,0.118820751775626,14.3978844764834,5.33517093149831e-47,1.87746564641432e-46,gene,,,,E745S_02930,,,Up in Serum
E745S_00449,1027.48620573866,1.70050082602397,0.11922732891377,14.2626765316016,3.73836767581095e-46,1.30484272233641e-45,gene,pyrR,,,pyrR,,,Up in Serum
E745S_00940,123.149337775784,5.69275563722501,0.400118928162617,14.2276589197284,6.17133620767034e-46,2.14889470102014e-45,gene,,,,E745S_00940,,,Up in Serum
E745S_00187,1461.25933202695,1.06095410485581,0.0749730301555772,14.1511434532419,1.83745067067062e-45,6.36007003843302e-45,gene,,,,E745S_00187,,,Up in Serum
E745S_01582,1351.10834047177,1.13986522808253,0.0806460520288069,14.1341727140638,2.33866142784694e-45,8.08532472263948e-45,gene,,,,E745S_01582,,,Up in Serum
E745S_01667,852.646180965937,1.33367893102217,0.094599468182516,14.098165207959,3.89772318567226e-45,1.34593976198006e-44,gene,nnrD,,,nnrD,,,Up in Serum
E745S_02696,1394.45283806484,1.02534213267075,0.0728890151806643,14.0671695197049,6.04404734202197e-45,2.07234650325394e-44,gene,,,,E745S_02696,,,Up in Serum
E745S_00996,748.543755410047,1.28704292017303,0.0919380239500389,13.9990274412732,1.58018352203425e-44,5.39263098785662e-44,gene,,,,E745S_00996,,,Up in Serum
E745S_02569,559.933018230659,1.3496226267746,0.0964497061456363,13.9930195820058,1.71953191779277e-44,5.85445311426285e-44,gene,bglH_2,,,bglH_2,,,Up in Serum
E745S_00051,192.867808518678,2.24811857331199,0.161944415310985,13.8820382845243,8.13959166891471e-44,2.74876465756505e-43,gene,,,,E745S_00051,,,Up in Serum
E745S_00822,781.589251638236,1.22918950392817,0.0889126597440531,13.8246848926413,1.80902889028349e-43,6.09500358751764e-43,gene,,,,E745S_00822,,,Up in Serum
E745S_01927,1305.25928832912,1.05611820933724,0.0765067540979048,13.8042480273799,2.40266571426792e-43,8.08573398177331e-43,gene,xerC_7,,,xerC_7,,,Up in Serum
E745S_00994,2408.86194227715,1.07950733824725,0.0782834185607968,13.7897316966157,2.93850769716986e-43,9.87759342547514e-43,gene,MroQ,,,MroQ,,,Up in Serum
E745S_00611,594.43162379401,1.26828905301338,0.0923749175914081,13.7297990199381,6.73199980269134e-43,2.25770177714683e-42,gene,,,,E745S_00611,,,Up in Serum
E745S_02947,279.503078946599,1.80889663073934,0.131922160944065,13.711848091287,8.62330590330784e-43,2.88533833155507e-42,gene,,,,E745S_02947,,,Up in Serum
E745S_02992,125.70937408863,2.75869451986755,0.201971542282601,13.6588278164829,1.78839353013509e-42,5.95653726112499e-42,gene,,,,E745S_02992,,,Up in Serum
E745S_00441,888.764966417935,1.3163142483329,0.0965049813226318,13.6398580704581,2.3201169050731e-42,7.70109499506019e-42,gene,pyrDB,,,pyrDB,,,Up in Serum
E745S_02502,1244.86923615448,1.14069734493861,0.0836660578151637,13.6339320236488,2.51647839051074e-42,8.34335830840179e-42,gene,yjdJ,,,yjdJ,,,Up in Serum
E745S_01618,319.71713651743,1.71056093504329,0.125650982963407,13.6135897603082,3.32502125203859e-42,1.0999019164414e-41,gene,rpsN2_2,,,rpsN2_2,,,Up in Serum
E745S_00370,3117.43135376983,1.13569096013835,0.0834683006589698,13.606254723916,3.67604931654876e-42,1.21326298871581e-41,gene,nylA,,,nylA,,,Up in Serum
E745S_02353,818.10254914216,1.11614368623685,0.0820593216901603,13.6016684423884,3.91401537708834e-42,1.29033961072527e-41,gene,yumC,,,yumC,,,Up in Serum
E745S_02079,887.689803895268,1.1228302022439,0.0827138559068091,13.5748743657768,5.64403950878762e-42,1.85437912077661e-41,gene,bceA_2,,,bceA_2,,,Up in Serum
E745S_01755,350.263678887478,1.53128954187324,0.112865304708696,13.5674071480645,6.24938529086575e-42,2.05095384235741e-41,gene,anr,,,anr,,,Up in Serum
E745S_02931,433.301504291686,1.42796920668509,0.105389890475595,13.5493945409856,7.98863332528919e-42,2.61879635246811e-41,gene,,,,E745S_02931,,,Up in Serum
E745S_00181,4177.12264907921,1.08585766939548,0.0801954922799859,13.5401334728944,9.06241062632301e-42,2.96412104867711e-41,gene,cdaA,,,cdaA,,,Up in Serum
E745S_00527,705.630057465792,1.15631659421404,0.0859063543827691,13.4601986374825,2.68194263986519e-41,8.73281322667514e-41,gene,,,,E745S_00527,,,Up in Serum
E745S_00644,990.634030810224,1.0216015365545,0.0761588251644203,13.4140926458483,5.00015325805176e-41,1.62268072844913e-40,gene,exuR_1,,,exuR_1,,,Up in Serum
E745S_00995,316.996956475598,1.5658801555653,0.116962703762817,13.3878587377792,7.1204072523402e-41,2.30561796569103e-40,gene,gmuC_2,,,gmuC_2,,,Up in Serum
E745S_01752,921.673875168501,1.15788284762904,0.086704453565832,13.3543641648107,1.11707897980967e-40,3.61312990025105e-40,gene,dhaK,,,dhaK,,,Up in Serum
E745S_00285,503.256778255553,1.31212523705217,0.0984049466923085,13.3339357538083,1.46936621690812e-40,4.731554267057e-40,gene,,,,E745S_00285,,,Up in Serum
E745S_00439,1626.5002527978,1.30723957188417,0.0981044815733496,13.3249730381255,1.65692638007778e-40,5.32962728442699e-40,gene,pyrE,,,pyrE,,,Up in Serum
E745S_00394,2785.65017016424,1.0231980898895,0.0771248976246564,13.2667675601866,3.60811807925525e-40,1.15547103726205e-39,gene,pdxK,,,pdxK,,,Up in Serum
E745S_00942,118.383498805689,6.09007851960248,0.460120187735077,13.2358428991796,5.44820559034444e-40,1.73330343972597e-39,gene,,,,E745S_00942,,,Up in Serum
E745S_01647,692.949727740605,1.38028572570613,0.104379175184608,13.2237654040178,6.39791371854023e-40,2.03100619789211e-39,gene,kdgK,,,kdgK,,,Up in Serum
E745S_02145,102.075022952101,5.51854679038298,0.421712496824905,13.0860404468267,3.95704378507128e-39,1.24799073221479e-38,gene,,,,E745S_02145,,,Up in Serum
E745S_00946,129.443724730344,6.51356604209016,0.502234568130102,12.969171091391,1.82998588027722e-38,5.7096344024512e-38,gene,,,,E745S_00946,,,Up in Serum
E745S_02396,576.302631592815,1.18103204240966,0.0916313827849169,12.8889470672057,5.19482140313243e-38,1.61044995788269e-37,gene,cdr_2,,,cdr_2,,,Up in Serum
E745S_01856,750.818319151896,1.14333763614041,0.0887479533271864,12.8829746859094,5.6129710333827e-38,1.73638243126217e-37,gene,pckA,,,pckA,,,Up in Serum
E745S_02193,81.9390074722648,4.66033893951023,0.365246244517136,12.7594438258258,2.76165802054072e-37,8.45340325740699e-37,gene,,,,E745S_02193,,,Up in Serum
E745S_02172,104.882488524179,2.87787616465306,0.226592857826199,12.7006481680921,5.86419958897853e-37,1.78750628309073e-36,gene,,,,E745S_02172,,,Up in Serum
E745S_02218,378.306995863741,1.38709737550899,0.109634736139127,12.6519880865929,1.09079183852931e-36,3.3145042191637e-36,gene,ccpB,,,ccpB,,,Up in Serum
E745S_02015,886.307795324507,1.0398257490354,0.0823946259332178,12.6200675985616,1.63680720938759e-36,4.96327686096591e-36,gene,yceM,,,yceM,,,Up in Serum
E745S_01962,825.604701951441,1.05439429048533,0.0836824010388724,12.5999526470988,2.1127131190762e-36,6.39304354431477e-36,gene,fruA_2,,,fruA_2,,,Up in Serum
E745S_02167,97.2669339845672,3.24036908510118,0.258615837945866,12.5296621848019,5.13810638695066e-36,1.54834655200966e-35,gene,,,,E745S_02167,,,Up in Serum
E745S_03037,446.130842091464,1.35738009954163,0.108367019699769,12.5257675564231,5.39667184270631e-36,1.62458239235968e-35,gene,ligA_2,,,ligA_2,,,Up in Serum
E745S_02906,613.132876206828,1.14179228490375,0.0912530555215124,12.5123731844199,6.3886578314078e-36,1.91923456627741e-35,gene,,,,E745S_02906,,,Up in Serum
E745S_02903,546.356170114543,1.36703203754187,0.109271962133648,12.5103641487638,6.55231601891646e-36,1.96637030217173e-35,gene,ssb_2,,,ssb_2,,,Up in Serum
E745S_02944,310.265737109631,1.58543303163686,0.127049231474202,12.4788872253729,9.73374685770934e-36,2.91811916609597e-35,gene,,,,E745S_02944,,,Up in Serum
E745S_02780,131.125838786555,2.38033222341969,0.191888997382526,12.4047353203611,2.46325366880169e-35,7.3543912101351e-35,gene,,,,E745S_02780,,,Up in Serum
E745S_00534,924.96859268428,1.34752421414528,0.108698876086463,12.3968550794711,2.71782468873528e-35,8.09783794156438e-35,gene,,,,E745S_00534,,,Up in Serum
E745S_02187,102.281200284096,6.01176119428142,0.486102266997636,12.3672766050084,3.92918905276729e-35,1.16712952373526e-34,gene,clpP_1,,,clpP_1,,,Up in Serum
E745S_02170,105.777194291643,2.658846194863,0.216169027603469,12.2998480602886,9.07446731919685e-35,2.66826003698808e-34,gene,,,,E745S_02170,,,Up in Serum
