gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
E745S_01485,32064.5616592577,-2.20309001999036,0.0603517308440108,-36.5041729405345,9.5215642629553e-292,1.5146051130854e-290
E745S_01614,17298.7406893802,-1.90315296974872,0.0521764268590404,-36.4753411514796,2.72870731172101e-291,4.31699292631513e-290
E745S_02052,118518.577623601,-2.23042110717498,0.0613926029721657,-36.3304534943113,5.34928250270765e-289,8.41716830561187e-288
E745S_00367,4133.64332757259,-2.3447388874177,0.0649782436212509,-36.0849840922887,3.90117718043812e-285,6.07290201724886e-284
E745S_01003,2205.47388055198,-2.65715524697448,0.0736553525237266,-36.0755214105931,5.4901532099451e-285,8.50097659263307e-284
E745S_02558,1945.51400251606,-2.67227540958608,0.0750663883820077,-35.5988274803772,1.46070642784198e-277,2.19181258322062e-276
E745S_01780,919.870999630044,-4.19327696820025,0.118282436395489,-35.4513915673803,2.76093830634676e-275,4.10055684172215e-274
E745S_00205,2985.88936997164,-2.32500464541588,0.0668795516290277,-34.7640585019526,8.4991549053284e-265,1.23705199647055e-263
E745S_02098,13100.1541768622,-2.15751883644398,0.06241542610749,-34.5670769390946,7.89604579041349e-262,1.13228518698984e-260
E745S_00157,3989.60680549956,-2.16048152492348,0.0625481113024965,-34.5411153100197,1.93790543001387e-261,2.76531505233842e-260
E745S_00233,19756.8760717923,-1.83553633546341,0.0532155976601254,-34.4924498863381,1.04102314235852e-260,1.47825286214909e-259
E745S_00829,6667.67562354032,-2.64000762688857,0.0772763979782943,-34.1631817211525,8.52068137418221e-256,1.19824654493934e-254
E745S_00901,3108.19585514569,-2.10415249363205,0.0620930835924492,-33.8870671561869,1.03303842154241e-251,1.43198802148093e-250
E745S_02585,7345.33483903888,-2.01545096893269,0.059757783712835,-33.7270033075173,2.32412763956879e-249,3.20641495677002e-248
E745S_01563,29038.6604521891,-2.27129741413737,0.0677672960173366,-33.5161286877421,2.80607133534647e-246,3.79929007311329e-245
E745S_00830,1325.84247464657,-2.764459489466,0.0824932119293814,-33.5113571748488,3.29313099586629e-246,4.43810385600313e-245
E745S_00492,4076.97312856923,-2.29051161319083,0.068484232387193,-33.4458244379646,2.95988775657481e-245,3.97061440524852e-244
E745S_01888,6079.97495180673,-2.41482055143787,0.0722328689820482,-33.4310485720569,4.85337479652851e-245,6.48081377646536e-244
E745S_00550,2940.2204473926,-2.22533841375986,0.0668226876180482,-33.3021387358688,3.59535512344842e-243,4.77903139925039e-242
E745S_01385,6628.30277511925,-1.92165924564242,0.0577344016916944,-33.284474928903,6.47700953503501e-243,8.5702612529486e-242
E745S_01483,17924.2794886647,-2.15863217043939,0.0650941343804585,-33.1617002205259,3.84099872142246e-241,5.059342659756e-240
E745S_00805,13463.807813367,-1.95515531799893,0.0589931205491536,-33.1420901250659,7.3627587786751e-241,9.65450036248793e-240
E745S_02750,1444.10798573163,-2.70542418110784,0.0817981389840493,-33.0743977150311,6.93837288476447e-240,9.05722128589658e-239
E745S_00900,4268.92688153654,-2.03602371722053,0.0617723601511355,-32.9601088939954,3.03088673966471e-238,3.92129391073954e-237
E745S_01167,2919.90745693284,-2.19024280680055,0.0664807704389281,-32.9455087890806,4.90576941982739e-238,6.31889149606971e-237
E745S_01489,21718.805118022,-2.37520292082589,0.0722918171374092,-32.8557645232682,9.42337264626388e-237,1.20843338208256e-235
E745S_01844,840.084556671019,-5.42400871023149,0.165680353158508,-32.7377906120365,4.53025151333501e-235,5.7587607665145e-234
E745S_01505,10858.1709786282,-2.46423491674085,0.0753658556409276,-32.6969672908834,1.72472888671202e-234,2.17345705160983e-233
E745S_01022,1461.05794434931,-2.49512798853117,0.0764282017376004,-32.6466923439813,8.92789189158708e-234,1.11541172945966e-232
E745S_01508,43569.279624734,-2.35148933798778,0.0731959967419438,-32.1259282290816,1.91588058254214e-226,2.3433312503278e-225
E745S_00158,3890.19876471438,-2.11631940100759,0.0660966452577793,-32.0185599852136,6.01630937129315e-225,7.32781446854994e-224
E745S_02612,3465.90380861583,-2.04950019104058,0.0641509190827272,-31.948103321756,5.74038559305892e-224,6.96260935891438e-223
E745S_01488,47424.0861048508,-2.33094294762399,0.0730589939015064,-31.9049417894589,2.28025707452028e-223,2.75428561988736e-222
E745S_01484,9453.74913688437,-1.95569078392196,0.0614219774081857,-31.8402445907143,1.79642123836691e-222,2.16090174582069e-221
E745S_02872,1565.95531551593,-2.56119154072885,0.0805851832840673,-31.7824125521996,1.13285360782475e-221,1.357093354888e-220
E745S_00818,10392.6389339534,-1.82642086130232,0.0575083538571139,-31.759226943624,2.36811408804392e-221,2.82523775012125e-220
E745S_00493,10512.7573429748,-1.88397755813087,0.0595719049761252,-31.6252696449092,1.6595560514873e-219,1.95585735460709e-218
E745S_00642,1297.3358407582,-2.69698279632216,0.0860859474709647,-31.328955254071,1.88273586137041e-215,2.17485876684495e-214
E745S_00098,1149.23478580592,-2.65959097626032,0.0850742862367373,-31.2619840131182,1.53445140764307e-214,1.76552887258852e-213
E745S_00517,8835.29804838698,-1.82139634885554,0.0584731466332353,-31.1492788352916,5.18737812497151e-213,5.92174812619296e-212
E745S_00855,5001.28367157302,-1.83688338741684,0.0590629564411196,-31.1004307623517,2.37642837062305e-212,2.69174435287304e-211
E745S_00902,1290.97572328984,-2.9038120125508,0.0934210138057206,-31.0830710806629,4.07919132077911e-212,4.60252943208837e-211
E745S_00137,9076.546806267,-1.68706422885018,0.0548213204608952,-30.7738707252334,5.86281080495692e-208,6.51398559283573e-207
E745S_00576,5205.50708752079,-1.86636442433318,0.0606520352876744,-30.7716701588159,6.27402461620186e-208,6.94436717025232e-207
E745S_00136,3479.28210868841,-2.00326854342949,0.066234395555636,-30.2451396532602,6.04450936135456e-201,6.59009990670529e-200
E745S_00385,1827.62719177137,-2.75630141156332,0.0915319145935493,-30.113009476561,3.27368164001841e-199,3.54263466694929e-198
E745S_01479,88987.2488163209,-1.64445307493956,0.0546241266065078,-30.104885461796,4.18200165930419e-199,4.5088173445313e-198
E745S_01504,10418.6955864869,-2.58779266896969,0.0861001759261191,-30.055602571477,1.84463430810759e-198,1.98145035826612e-197
E745S_00553,5985.02117248585,-2.40789143697237,0.0804287147473189,-29.9382060814622,6.26596252248253e-197,6.6570134682287e-196
E745S_01975,2158.70711315912,-2.24949273743207,0.0754972152117412,-29.7957047968338,4.44065601539803e-195,4.64990994993657e-194
E745S_01817,2408.65100829871,-2.0663295692717,0.0693573355723074,-29.7925165697503,4.88368118285741e-195,5.0954824097842e-194
E745S_00662,4296.71269459875,-1.72002885581824,0.0577589197143853,-29.7794498983654,7.21051684289804e-195,7.49636233202722e-194
E745S_01212,48184.2886310286,-1.78585128667166,0.060011230517059,-29.758618033403,1.34151322358562e-194,1.38973131454012e-193
E745S_01572,1537.88920168356,-2.65432074420228,0.0897980141274047,-29.5587911380351,5.06299020854354e-192,5.18956496375713e-191
E745S_00691,2236.59264123046,-2.23515389838212,0.076246668928413,-29.314774399924,6.72303865577914e-189,6.79540469686565e-188
